Id,Predicted
1000956,1.4244618
1007209,0.0017703413
1016681,2.9395554
1043763,0.24976163
1051472,1.5454577
1052022,2.6499968
1055804,2.9950635
1058135,3.31843
1070812,2.5089674
1079608,2.550748
1082972,0.010149045
1098235,0.8521329
1103912,1.91585
1114602,1.5381927
1121365,2.6250818
1152380,2.3016438
1155461,1.3290689
1156727,2.7908597
1161299,2.8115418
1184175,3.1345167
1188371,0.9775834
1193117,1.74559
1194077,2.227349
1202948,1.2798177
1205744,0.00695317
1216162,0.19255395
1224625,2.8846626
1225942,1.3313793
1226073,1.546669
1234936,2.0015118
1237586,2.7075016
1241757,2.1037166
1248091,0.018169418
1251721,3.027905
1254366,1.7029864
1257455,0.5395522
1257748,1.6199286
1262087,0.005877276
1266214,0.005133907
1272518,2.2175024
1290640,1.329769
1293084,0.47583264
1299556,2.5435925
1301242,2.6104317
1302820,1.5564885
1317369,1.6919343
1322220,1.3023244
1324193,1.9301268
1328947,0.96722955
1331405,3.12264
1337336,1.3154495
1358770,1.0939693
1366237,3.431558
1366508,1.7411381
1372131,3.525859
1377303,1.2771196
1383977,3.1665015
1390236,1.0586777
1391525,0.0016139897
1392832,0.63055235
1399773,1.8865422
1405699,1.4442319
1408897,1.4255315
1410742,1.8775355
1416067,1.0738027
1438849,1.2473109
1453862,0.29690754
1474472,1.5446153
1474713,0.5789777
1476724,2.8538752
1485872,0.70460993
1490858,0.36422712
1498557,2.2167566
1517072,3.0505822
1519045,1.6011263
1524124,3.1487403
1524169,0.58348775
1527506,1.7125992
1534047,1.3915095
1535667,1.6036046
1537945,3.1596222
1545330,1.4450929
1554410,1.4783244
1554437,1.4813429
1559379,0.32659993
1559967,1.3396618
1566207,0.3547122
1578722,0.008067376
1589589,0.008191546
1594764,2.6408448
1603585,1.4586675
1615248,1.3013283
1619874,2.914488
1627681,2.3050969
1641635,1.3066524
1642392,2.5272188
1646852,1.070069
1651650,2.184819
1653313,0.90271664
1664358,1.3436245
1685486,1.3344084
1687602,0.3806619
1689425,0.0043779737
1706364,2.2797365
1720082,0.0032298167
1728025,2.7811992
1744729,0.004200395
1753089,2.5566208
1755030,1.4535854
1756607,2.2601583
1759709,1.3975594
1773067,1.3466578
1781562,0.0
1784188,1.7491584
1789451,1.3361627
1792670,3.3139198
1798285,0.009510969
1815460,2.3677852
1817178,0.004118348
1823030,2.3050761
1832742,1.8643761
1833420,0.0030108714
1839916,1.5381315
1856370,1.7277722
1869385,2.4933414
1882418,1.314217
1882477,0.95688134
1886486,0.99778754
1891609,2.397919
1907401,2.0848055
1908916,1.2936565
1908922,1.3163544
1914315,0.005637143
1921086,2.3761702
1925134,1.9712625
1934709,3.0473986
1954287,2.048612
1963808,2.9147136
1967089,1.8867198
1969728,1.8735007
1974981,0.016898047
1982436,1.2880665
1987858,2.672233
1997149,2.0404422
2000194,1.6149554
2001656,3.140188
2005533,3.1482406
2028630,0.0066728396
2029695,0.0077308696
2034074,1.3101329
2034623,1.368206
2060968,1.4206952
2075338,2.7481418
2076518,1.4455571
2081584,2.1968918
2084947,1.1742189
2095436,0.005755963
2113110,1.6550096
2127303,0.0056026634
2129391,1.415634
2131750,0.40592247
2137855,1.4404035
2138932,1.4211824
2147987,1.3093324
2152684,2.289237
2153629,2.518337
2155375,0.0018912912
2161265,0.00013753795
2166344,2.493673
2171716,1.3608841
2203981,1.399705
2215604,1.3602197
2222704,1.3324625
2235146,1.3926369
2241229,1.5180265
2267839,0.0
2268401,3.4665935
2274525,0.0042256285
2280114,0.0023935903
2282035,2.9183407
2283459,0.8286632
2288150,3.2905304
2298515,1.8397722
2299386,0.0039343885
2304386,1.8488332
2310227,1.6754582
2331237,0.0051312773
2334742,1.4140027
2340431,3.21588
2345851,1.386159
2346917,1.3913636
2359681,1.5173829
2369052,1.5680077
2385483,0.007958295
2386101,2.151997
2401695,0.0046172533
2402696,1.617958
2403915,1.9070947
2413326,0.006724878
2420505,1.4301715
2431592,1.8856729
2445360,2.10517
2458604,1.3195974
2466353,2.6205678
2466743,1.9329537
2471279,1.351177
2477543,1.591215
2487887,2.6784554
2488845,2.1496975
2493273,1.2049543
2497372,1.3026737
2500326,0.0063849795
2500634,0.7288992
2510364,2.7024179
2532657,2.1708982
2548602,0.026473839
2551405,0.0050144615
2578851,2.3287022
2612410,1.4267943
2612674,1.7283717
2613250,0.0074742036
2620117,2.3551352
2631764,3.4859467
2637888,1.3992399
2640528,1.4111401
2645020,1.467324
2667640,0.007931798
2679287,1.4705068
2695295,1.4356337
2703407,0.42941532
2711789,1.3611356
2721313,0.98079324
2735861,2.8679314
2790800,1.3730878
2795710,1.5064592
2800638,2.1597247
2810387,0.43431413
2824400,0.74027056
2824799,0.0052462807
2830459,0.8996193
2830932,1.6615461
2846336,0.006490322
2852303,1.6345778
2863772,2.0315404
2870353,2.3097017
2881967,0.87740207
2882173,1.8856837
2900156,1.5123246
