Id,Predicted
1000956,1.4018817
1007209,0.0041614785
1016681,3.5043418
1043763,0.32769325
1051472,1.9151697
1052022,2.9938412
1055804,3.315753
1058135,2.875583
1070812,2.8664
1079608,2.834762
1082972,0.002049912
1098235,1.7014719
1103912,1.7633522
1114602,1.746994
1121365,2.7814507
1152380,2.4150524
1155461,1.3410006
1156727,2.7386394
1161299,3.5661452
1184175,3.2279336
1188371,0.70504797
1193117,1.6774762
1194077,2.1479785
1202948,1.2850465
1205744,0.0
1216162,0.31983078
1224625,2.693461
1225942,1.3131022
1226073,1.7984704
1234936,2.2814097
1237586,3.06487
1241757,2.4091737
1248091,0.009835275
1251721,3.448007
1254366,1.5132532
1257455,0.57473356
1257748,1.7822971
1262087,0.0
1266214,0.0044516074
1272518,2.4794476
1290640,1.3261248
1293084,0.6005488
1299556,2.3902395
1301242,2.5894866
1302820,1.5731553
1317369,1.9663962
1322220,1.2699082
1324193,1.973458
1328947,1.0766017
1331405,2.8350985
1337336,1.2783518
1358770,1.0916836
1366237,2.9901097
1366508,1.8432255
1372131,2.3706315
1377303,1.2320057
1383977,3.6793356
1390236,2.0496328
1391525,0.072138324
1392832,0.6653339
1399773,1.9052948
1405699,1.254239
1408897,1.4295961
1410742,1.6428988
1416067,1.1227566
1438849,1.358188
1453862,0.5961469
1474472,1.586796
1474713,0.6580475
1476724,3.0934997
1485872,0.66560435
1490858,0.60357094
1498557,1.0427984
1517072,2.9618495
1519045,1.638197
1524124,3.0999808
1524169,0.72390443
1527506,1.70312
1534047,1.4588013
1535667,1.6733856
1537945,3.222638
1545330,1.4784142
1554410,1.4843181
1554437,1.4134746
1559379,0.4298768
1559967,1.3299129
1566207,0.49494445
1578722,0.0008528485
1589589,0.007448555
1594764,2.4760053
1603585,1.3362132
1615248,1.2437305
1619874,3.3449817
1627681,2.3268726
1641635,1.3100646
1642392,2.9713962
1646852,1.3283513
1651650,2.1623998
1653313,1.2559713
1664358,1.3190576
1685486,1.3082
1687602,0.5019668
1689425,0.0073809195
1706364,2.2257233
1720082,0.00066898565
1728025,2.9111795
1744729,0.013246012
1753089,2.4783876
1755030,1.4885643
1756607,2.4487636
1759709,1.5393332
1773067,1.6300116
1781562,0.005913239
1784188,1.7510343
1789451,1.3875539
1792670,2.6028266
1798285,0.0016843812
1815460,1.8257519
1817178,0.0
1823030,2.725325
1832742,1.7824287
1833420,0.0
1839916,1.5064558
1856370,1.5884565
1869385,2.6518867
1882418,1.3498776
1882477,1.2134113
1886486,1.1702068
1891609,2.4799256
1907401,1.7930996
1908916,1.2844706
1908922,1.3011832
1914315,0.0
1921086,3.0270643
1925134,1.5746073
1934709,3.0275595
1954287,2.2283542
1963808,2.9287539
1967089,2.1599553
1969728,2.360018
1974981,0.0766627
1982436,1.2730935
1987858,3.2846444
1997149,2.3080616
2000194,1.4142885
2001656,3.100159
2005533,3.6449914
2028630,0.001573782
2029695,0.00047556416
2034074,1.3133881
2034623,1.4471385
2060968,1.3656667
2075338,2.9286191
2076518,1.3468133
2081584,2.2534783
2084947,1.2687727
2095436,0.0
2113110,2.3109922
2127303,0.0015999723
2129391,1.4480745
2131750,0.60274905
2137855,1.5238631
2138932,1.4817228
2147987,1.2803007
2152684,2.2801824
2153629,2.4407382
2155375,0.001973242
2161265,0.07772108
2166344,2.4828877
2171716,1.2958654
2203981,1.3850734
2215604,1.2612845
2222704,1.3289083
2235146,1.3360188
2241229,1.5748253
2267839,0.0022475766
2268401,3.5585072
2274525,0.0
2280114,0.0008525249
2282035,2.7630138
2283459,0.7010613
2288150,3.459775
2298515,1.5136559
2299386,0.002625816
2304386,1.8239183
2310227,1.4954953
2331237,0.0009844728
2334742,1.3960296
2340431,3.5418322
2345851,1.3293518
2346917,1.4086626
2359681,1.3432335
2369052,1.6454293
2385483,0.0067064655
2386101,2.6334407
2401695,0.0
2402696,1.5461663
2403915,1.8454485
2413326,0.00436441
2420505,1.5155342
2431592,1.8007262
2445360,2.8798473
2458604,1.2691218
2466353,2.9831846
2466743,1.5313468
2471279,1.425822
2477543,1.8380812
2487887,3.0943346
2488845,2.3491266
2493273,1.3074055
2497372,1.075351
2500326,0.0042954152
2500634,0.7368762
2510364,3.1987696
2532657,2.4381046
2548602,0.0
2551405,0.0
2578851,2.7650733
2612410,1.5238739
2612674,1.6926137
2613250,0.007570775
2620117,3.0521834
2631764,3.4561973
2637888,1.4024533
2640528,1.4727658
2645020,1.5461698
2667640,0.0062392494
2679287,1.4264529
2695295,1.510501
2703407,0.68676525
2711789,1.3427417
2721313,0.9766704
2735861,3.4313865
2790800,1.3742155
2795710,1.5668285
2800638,2.2652245
2810387,0.5502682
2824400,0.83048356
2824799,0.00074639707
2830459,1.1154264
2830932,1.6775967
2846336,0.0
2852303,1.6830049
2863772,2.2497106
2870353,1.050775
2881967,0.8091007
2882173,1.984538
2900156,1.5202309
2901355,1.4301492
2905923,2.8752303
2914841,2.2665782
2921722,1.3193992
2922817,2.7641194
2928637,1.3009853
2928977,0.007047828
2929845,3.6042871
2934473,2.4284313
2943410,1.5212356
2950081,2.3753755
2950521,1.7260914
2951152,2.992968
2969404,1.4049127
2990133,1.4904869
2997795,2.28589
3001888,2.725813
3015126,1.3135726
3021730,1.5068201
3024917,1.048651
3025532,1.4899184
3028871,1.7905298
3033142,0.7548324
3035109,3.3375044
3039602,1.41998
3040508,1.24775
3043969,1.3354565
3044370,1.4528079
3045907,0.0032459612
3047101,1.5636888
3053259,2.174032
3054568,3.3283484
3064421,0.3507634
3071093,3.024599
3071936,0.0010753537
3094638,2.050582
3099235,2.0739236
3100631,2.0346367
3103702,0.0
3106339,1.2702477
3111136,2.759362
3121016,2.6790407
3122398,0.5520665
3133486,1.0303123
3145803,2.5767286
3145882,2.6716022
3146024,1.4033124
3155206,1.9183037
3165652,0.46401262
3167631,1.3718281
3177373,1.4735473
3179609,1.4235361
3180783,2.2986205
3186377,2.9511325
3189024,0.3675491
3199959,2.1523805
3217069,1.2683198
3218650,2.108829
3221893,1.516054
3226653,2.2026513
3229688,0.48425362
3235013,1.293093
3236327,1.2991077
3237608,3.0531354
3250813,0.020444248
3257020,2.0448365
3261833,1.8025608
3262380,2.9235425
3263316,1.3751693
3265413,0.5912107
3265979,0.43351427
3266105,1.7318677
3301421,2.5610256
3302729,0.40383112
3306032,1.2830395
3307608,1.4666998
3313186,1.9475938
3320238,1.4274259
3334562,3.8513377
3345078,0.6426197
3348185,2.237785
3357680,2.1244657
3366587,3.2479098
3367076,1.5698558
3369815,2.5294726
3370299,0.8597359
3374506,3.2527761
3377595,1.3091984
3407630,1.2654012
3411077,3.1088836
3418879,0.018087517
3453564,2.7443728
3455373,2.5100172
3463842,0.13213193
3464120,0.009030126
3480304,1.1725796
3480336,0.0
3502454,2.914743
3513636,2.8653517
3524895,1.0575941
3557389,1.7900286
3564530,2.9523118
3585028,1.6703961
3585120,3.1767242
3590131,3.6549592
3594149,1.1927747
3611313,1.8578435
3614007,1.2894393
3615042,3.8509371
3616311,1.5524513
3624841,0.007272296
3632867,3.2877586
3634533,2.2039676
3634999,0.0
3647164,2.298071
3654349,2.1818
3667180,1.3315767
3667430,2.1370656
3676297,3.1290584
3677070,2.6544898
3689569,1.5274693
3705443,0.007681502
3716364,1.5521731
3717997,2.8055775
3730196,2.8046055
3736713,2.5689788
3748563,2.4964488
3753101,1.392247
3753533,0.5878251
3783311,1.3467628
3783699,1.7234929
3790962,3.3276844
3796359,0.0067866305
3802349,2.5485811
3828429,0.0055581047
3835434,0.91618145
3846700,1.7610646
3857616,1.7010286
3859873,1.7960494
3870403,3.0771277
3881051,2.3377647
3884759,1.1947074
3892464,2.1581252
3893504,2.9615211
3895462,1.4022069
3909790,1.2204287
3916395,3.253017
3918896,2.8235977
3941212,1.3586385
3944122,2.3807695
3947441,1.6632992
3957438,3.0138397
3958210,1.3689599
3966159,1.43568
3966339,0.91987336
3979302,1.7370604
3980986,1.3116653
3985495,1.8192322
3990644,0.0039608465
3993833,0.83684814
3994345,2.8410556
4000703,1.3742783
4022154,1.6374408
4029320,2.5861938
4033912,1.1646199
4041492,0.0
4051490,1.7479069
4065995,1.0672275
4075156,3.3925383
4111131,1.3113874
4133839,1.6060374
4142560,2.2128084
4145779,0.007542134
4147768,3.8058445
4156324,3.7576976
4163162,1.5751894
4170565,2.8436925
4172910,3.7178385
4179149,1.5306783
4190396,3.076859
4196369,1.7283498
4204576,0.0
4208513,1.8759512
4217419,1.887836
4222541,2.5456994
4224955,1.3877773
4233080,2.2644348
4233798,1.5784253
4243056,0.6027492
4244837,2.959768
4245487,0.90673834
4245604,1.2204045
4246435,2.1728797
4247037,0.670918
4247052,3.40211
4248068,1.2470198
4258995,1.7007644
4265486,0.0044064266
4278491,2.945497
4298499,1.3382847
4299943,0.9285736
4318520,1.3919922
4336736,1.3202192
4349026,1.2970434
4373284,0.46795475
4373525,2.0301597
4379130,2.7952495
4387691,1.5249914
4396508,1.4918481
4398442,1.2765913
4400864,1.7617296
4404226,1.3032501
4409258,1.4192574
4413077,0.5078159
4413250,1.5889323
4414071,2.5930192
4419741,2.194891
4423552,1.3679295
4428880,1.713722
4429889,0.3078138
4447232,1.5638977
4474952,1.1783781
4487218,2.6083121
4494406,1.2974157
4504959,0.45512873
4504972,0.0
4527672,2.341721
4546032,1.7620366
4549753,1.680819
4560299,3.643792
4571945,2.4542294
4575038,2.674314
4586557,1.3906548
4593614,1.2550939
4596268,0.80701774
4596635,3.1242764
4597564,1.3904842
4598390,1.2820808
4610211,0.0
4612888,1.4680281
4627646,1.0934659
4636406,1.1571159
4654896,0.0
4657263,0.4408177
4661524,2.5344195
4668969,0.0
4697007,1.268052
4700073,1.3213679
4706564,2.9858181
4715277,1.3351637
4721635,1.4680483
4730682,1.347368
4734754,2.1745553
4735785,1.2472173
4742705,1.0936766
4746289,3.0711927
4751829,0.0
4761041,0.0
4764970,3.1144009
4766273,0.99055135
4767248,2.5502925
4774463,0.910498
4789919,1.3455184
4814304,2.9229314
4817568,1.723419
4825377,1.8681077
4830577,3.287335
4831219,1.3010398
4842010,3.5248652
4842800,1.6356024
4851158,0.0
4858813,3.1303658
4859800,1.522713
4868718,1.2986921
4871588,1.6576233
4871896,1.2628857
4875479,1.7213557
4877227,3.4580355
4882142,0.0
4904034,2.9017453
4905335,2.6456
4915941,3.2860022
4920846,1.9882153
4945433,3.3712022
4952281,0.00024243537
4966725,0.0041326615
4984731,1.3535546
4987278,2.18047
5013517,0.89410615
5019434,1.9139538
5020707,1.5233357
5033848,3.5265877
5050931,1.805564
5051324,3.1834352
5052527,1.511087
5055625,0.46439192
5077138,2.547904
5081373,2.9452772
5085071,0.32851705
5110356,1.8501889
5113367,2.3132553
5124650,1.9628344
5125058,2.625046
5130467,0.0
5147136,1.8691266
5151481,1.5481308
5160186,1.4106863
5170106,1.0666974
5183711,1.7505095
5184977,2.0135014
5200757,2.2737675
5204663,1.440669
5210357,2.3406157
5211460,0.011737325
5224761,2.7334943
5227838,3.344475
5233321,2.2191894
5241294,3.3102717
5246214,0.104319565
5249918,3.532551
5281921,3.4732516
5285000,1.3685775
5289087,2.432417
5292511,1.1000648
5295778,1.45576
5304465,2.4216588
5310982,1.0510643
5318639,1.4672883
5318987,2.9165664
5321289,3.372582
5323076,1.923258
5330019,1.5134729
5334968,0.0
5335802,1.2996496
5336825,2.5207345
5338184,1.281749
5338593,1.2303784
5341796,1.3072149
5345229,1.2341161
5351394,2.3494577
5355298,2.526269
5358281,3.5403938
5374251,0.10659306
5379219,3.1114614
5382435,2.4748507
5387990,1.2985616
5390154,3.7151496
5391334,1.8239795
5393346,3.4084525
5411364,1.8285204
5412575,2.3289769
5424915,1.4858457
5427032,3.631383
5428331,1.283643
5439127,2.3027575
5456407,0.4171855
5461711,1.507081
5470184,1.893872
5477192,0.004042458
5479380,1.461005
5480332,1.7684451
5492987,1.7443476
5495402,0.4561497
5500115,2.5046735
5510103,1.2894098
5527679,2.226446
5529480,1.477084
5536098,1.9994261
5537353,2.728071
5539861,1.4762986
5546304,1.9331955
5560751,1.3661131
5568386,1.5264612
5576595,3.4628174
5604508,0.0
5632933,3.3808832
5633721,1.5361519
5642857,0.9992692
5643176,1.6758891
5651179,0.7263204
5651183,1.9954836
5651291,0.011406592
5651767,1.363794
5656947,1.8791324
5677514,2.353381
5695430,1.9302394
5702194,1.6592599
5702573,0.32449314
5704361,1.6790043
5716082,0.0032342419
5728231,1.9463007
5733943,2.451849
5759774,2.1138222
5774192,0.31534114
5778133,3.3860948
5797944,1.8803062
5798117,1.9538654
5804656,1.4046751
5814633,1.355159
5823957,3.4582906
5825753,0.8034018
5852789,2.1257195
5862306,1.9486315
5867953,1.334435
5871835,2.141802
5873854,3.420508
5884511,0.0
5884667,1.4208095
5886501,2.7404554
5895414,1.4434603
5903612,1.2447737
5903910,2.0888586
5905139,1.3959206
5910661,2.3281708
5919321,1.2610235
5928635,0.0
5929130,1.444629
5932645,1.3114178
5935665,3.4136422
5940084,2.5354488
5950755,1.3720509
5951817,1.0080903
5953692,2.773823
5963960,3.205607
5965773,1.8086278
5987282,2.9610615
5988496,1.8747463
5992160,0.0
5993573,1.5122154
5999090,2.5610306
6001469,2.8217065
6004588,1.4305104
6006407,1.3156468
6012285,1.441043
6021362,1.7497205
6022566,1.4298712
6026213,1.5964376
6034024,1.6186991
6038131,2.0378304
6042516,1.2696841
6045938,2.0409064
6051847,1.257538
6053796,2.678337
6055596,1.1341969
6060911,0.0
6079346,0.50524354
6099480,2.6377578
6141959,1.139072
6167219,1.4329432
6182307,3.1071863
6187658,0.0019027975
6192433,1.2929654
6218728,1.5122505
6220522,0.35279822
6221138,2.062869
6231992,1.4322224
6238846,0.016589416
6244402,0.040127464
6251115,2.5201387
6251564,1.2818985
6256837,2.5778959
6272916,1.3412685
6273878,2.8910918
6293357,3.6919029
6297115,2.1689575
6313730,0.50481033
6314556,1.6479665
6333468,0.00014517573
6339778,2.134099
6358874,1.3824342
6362321,1.2588642
6365610,3.9064016
6368047,0.0
6369110,2.0853248
6381406,3.0926018
6427320,1.4348263
6428828,1.6550336
6436658,0.28805497
6439886,1.7538304
6451733,0.41980267
6478395,1.513635
6478640,0.69874644
6495661,0.31971377
6502407,1.6388831
6502675,1.3856549
6507047,3.0681748
6528210,1.5208282
6531401,1.2167226
6542934,1.220807
6545487,1.5349002
6564612,1.2347054
6569625,0.0
6572469,3.330627
6599921,2.7533271
6603021,2.1578465
6616536,1.4611921
6617105,3.467588
6619416,0.007268561
6622069,1.3343688
6630608,1.9396842
6639513,1.3210332
6640650,0.0
6664898,0.0053606625
6667335,3.389143
6680110,1.6329155
6688311,1.2201706
6689624,1.3454015
6690065,1.4281706
6695332,0.5254043
6707439,3.172356
6710259,3.5504267
6715410,2.6951544
6721819,1.4222534
6725688,1.2858521
6752292,2.7590613
6755906,1.3343213
6760835,1.7909235
6779530,2.6784363
6780965,0.0
6784688,3.519498
6785837,3.1126635
6806341,1.4241364
6807596,1.4112397
6807954,2.8236802
6812522,2.959588
6815409,0.039991803
6816578,1.3515993
6839727,0.0008049734
6855266,2.9223597
6864281,0.35257065
6868720,0.53346205
6870045,1.567472
6876919,1.0334498
6910929,1.6809857
6913492,0.003329064
6914716,1.45666
6918221,1.9122361
6925441,0.007397754
6934039,1.5513436
6947798,1.4004476
6967726,1.4312601
6971772,1.3774736
6976543,3.727812
6978995,2.3438764
6980721,3.0696998
6980832,0.006976489
7002272,1.4287163
7004933,1.9138509
7011183,1.6906334
7031647,0.0
7048166,1.6209259
7060222,2.9110687
7064800,2.2864964
7068818,1.7975905
7071865,3.5324047
7074776,1.2835441
7083878,2.510814
7092740,0.001547847
7095833,2.122806
7102864,3.9127734
7105849,1.9779773
7107389,0.5030668
7112191,3.665542
7116062,2.1158824
7119274,2.5965502
7128436,0.9941597
7138022,1.415354
7138945,1.2554874
7139042,1.9343159
7147944,1.9034156
7158815,1.72914
7170640,1.3563545
7172095,0.70005673
7185944,1.5039948
7188259,3.5891383
7197972,1.6187376
7199987,1.2618648
7203514,1.4619594
7208336,2.8666964
7224311,1.5560788
7233632,0.0035896595
7243753,1.472214
7244551,2.915272
7258992,1.4207176
7266275,1.3585659
7271066,1.3127578
7276667,0.003950363
7283725,1.4300345
7291217,1.2998838
7292962,1.0899868
7297423,1.4119765
7298100,0.3667102
7308594,0.0052441536
7312243,1.1548193
7331487,2.4823167
7332885,1.2990448
7334375,1.5689869
7341785,1.7613668
7344516,1.4168499
7362707,0.0035756552
7364073,2.0636003
7371004,2.2875905
7372069,0.0099501945
7376417,1.2446011
7376468,1.2382565
7378419,3.5036838
7388128,0.0019151189
7389357,1.3393509
7423557,0.4192108
7427961,1.2905931
7429610,3.2909317
7432350,0.0034188766
7435358,0.0
7452475,3.3850794
7464103,0.0021767127
7466769,2.5408435
7488080,2.9862847
7488329,2.399227
7511542,0.001754002
7515511,1.4816456
7519757,2.0627112
7541606,1.0130925
7541923,1.4815011
7549000,1.9006684
7549869,1.8762738
7555369,1.2515433
7558008,0.34195054
7560781,1.3854126
7562317,2.4252577
7562405,3.647179
7564446,2.8082836
7577162,0.17704892
7577229,2.77454
7590161,1.7862686
7596255,3.364347
7597042,0.485703
7623344,0.0052862396
7632073,1.5455673
7637034,3.611433
7642348,0.5766954
7643358,0.0
7646783,1.484524
7653472,0.35056558
7683860,0.91687816
7687225,2.7308357
7698192,0.0
7701215,0.00049997075
7703838,1.4509882
7709597,1.4687276
7710890,1.2767115
7714224,3.3397453
7717077,1.7767143
7736015,1.2871146
7749257,1.562238
7753239,1.3655745
7770489,2.452251
7790075,2.8753448
7791150,0.0
7803126,1.64693
7807946,1.3019444
7810123,3.395131
7812755,1.5437063
7820130,1.3932635
7823146,0.12173696
7823213,2.6742334
7829069,1.3882886
7835447,1.5706241
7837501,2.2474961
7841375,2.0649488
7842103,3.623838
7850956,0.57411736
7853386,1.3336744
7862504,2.6528308
7872174,3.1186357
7873642,1.2996305
7887227,2.1483054
7889552,1.5299863
7903285,1.420176
7915207,1.3234888
7927486,1.412334
7929387,1.7666575
