Id,Predicted
0,1.7981851
1,0.014978647
10,2.1801252
11,0.17977977
12,2.176797
13,2.410169
14,2.1281552
15,2.6846285
16,2.5028486
17,1.9748831
18,0.023438454
19,2.007062
2,1.772186
20,2.2467
21,1.9713817
22,2.511651
23,2.0790944
24,2.3257957
25,2.3374066
26,2.2699323
27,1.7332313
28,2.0653548
29,2.14966
3,1.7132373
30,0.037158728
31,0.14622521
32,1.7020137
33,1.6830413
34,2.1430118
35,2.300199
36,1.947367
37,2.5648804
38,0.039459467
39,2.0040174
4,1.9795358
40,0.31153846
41,1.8245239
42,0.0043842793
43,0.020521402
44,2.392086
45,1.9455829
46,0.52840424
47,1.8900459
48,2.3357754
49,1.7854981
5,2.2041388
50,1.7381742
51,1.603734
52,1.775274
53,1.6557369
54,2.128324
55,2.4537704
56,2.3368993
57,1.7962427
58,2.3062894
59,2.3046446
6,2.5437255
60,1.763207
61,0.042619944
62,0.8956206
63,1.7490542
64,1.9143927
65,2.2587867
66,2.1182933
67,1.0287988
68,1.5161633
69,0.21127057
7,1.8020306
70,1.4627342
71,2.2684793
72,1.0960779
73,1.3717935
74,2.7251482
75,2.1154342
76,1.736135
77,2.1433399
78,0.3123691
79,1.6790679
8,2.1396787
80,1.4857533
81,1.9499307
82,1.6447356
83,2.1312377
84,1.8175547
85,0.2013557
86,1.6978927
87,0.2626331
88,0.036729813
89,0.026512146
9,1.7784827
90,2.2412176
91,1.6361179
92,1.9728062
93,2.1154938
94,1.7877338
95,2.4867165
96,2.1755824
97,2.2089953
98,1.7156341
99,1.8570132
