Id,Predicted
1000956,1.7040734
1007209,0.023367167
1016681,2.1596944
1043763,0.35801196
1051472,2.2826743
1052022,2.4686768
1055804,2.0607262
1058135,2.2697086
1070812,1.5478663
1079608,1.7878904
1082972,0.023738146
1098235,2.08185
1103912,1.7973075
1114602,2.2673626
1121365,1.8414762
1152380,1.9480114
1155461,2.0935988
1156727,2.3072276
1161299,2.3386335
1184175,2.2701492
1188371,1.6490018
1193117,2.02938
1194077,2.1164637
1202948,1.7207761
1205744,0.032395124
1216162,0.13364029
1224625,1.6472809
1225942,1.701844
1226073,2.3107345
1234936,2.349061
1237586,1.8996859
1241757,2.6550484
1248091,0.027625322
1251721,1.940968
1254366,2.078196
1257455,0.32816005
1257748,1.8365221
1262087,0.0019118786
1266214,0.02473545
1272518,2.473736
1290640,1.9772768
1293084,0.5191002
1299556,1.8709791
1301242,2.2509842
1302820,1.7732608
1317369,2.1157908
1322220,1.736171
1324193,1.9987743
1328947,1.7472882
1331405,1.8233869
1337336,2.1626005
1358770,2.53352
1366237,2.3511245
1366508,1.8114486
1372131,2.2653136
1377303,2.4384546
1383977,2.5021532
1390236,1.9503188
1391525,0.04388547
1392832,0.94161415
1399773,1.740773
1405699,1.9238541
1408897,2.294012
1410742,1.9846282
1416067,1.3115742
1438849,1.890001
1453862,0.27002192
1474472,1.757817
1474713,1.9214158
1476724,2.4352376
1485872,1.6206079
1490858,1.9424243
1498557,2.5232782
1517072,2.1266458
1519045,1.7405672
1524124,2.135951
1524169,0.41184115
1527506,1.6474812
1534047,1.9624965
1535667,1.4836898
1537945,2.0513356
1545330,1.7211716
1554410,2.1614318
1554437,2.0553594
1559379,0.21714377
1559967,1.8028967
1566207,0.20842361
1578722,0.027307034
1589589,0.025192976
1594764,2.5801437
1603585,2.2344396
1615248,1.6310861
1619874,1.8932157
1627681,2.0540707
1641635,1.7650101
1642392,2.392908
1646852,2.0393631
1651650,2.1496751
1653313,0.94798326
1664358,1.8558424
1685486,1.7031386
1687602,0.18306565
1689425,0.027967215
1706364,2.0234952
1720082,0.022144318
1728025,2.223443
1744729,0.034406424
1753089,2.4636145
1755030,2.0952458
1756607,2.3104799
1759709,2.050674
1773067,0.8277941
1781562,0.01783657
1784188,2.2647872
1789451,1.8124032
1792670,2.1808424
1798285,0.043739796
1815460,2.6167226
1817178,0.022577763
1823030,2.3087733
1832742,2.3178568
1833420,0.01302433
1839916,2.2773561
1856370,1.722214
1869385,2.4727707
1882418,1.7240772
1882477,1.5171595
1886486,1.7329977
1891609,1.8402414
1907401,2.088132
1908916,1.7383428
1908922,1.8200414
1914315,0.02816844
1921086,2.3403888
1925134,2.6499074
1934709,1.9615402
1954287,1.9100263
1963808,1.8927369
