Id,Predicted
1000956,1.3783333
1007209,0.0
1016681,3.595436
1043763,0.4058198
1051472,1.7904927
1052022,2.915341
1055804,3.0922265
1058135,3.3446295
1070812,2.901277
1079608,3.0810444
1082972,0.0038020797
1098235,1.0432822
1103912,2.0840392
1114602,1.6203631
1121365,2.5465238
1152380,2.66745
1155461,1.2981805
1156727,2.9625154
1161299,3.019214
1184175,3.7504706
1188371,0.84061444
1193117,1.7533269
1194077,2.1636362
1202948,1.2548261
1205744,0.0055390457
1216162,0.33362094
1224625,3.0909262
1225942,1.3327135
1226073,2.0331988
1234936,2.1984112
1237586,2.8519561
1241757,2.8371105
1248091,0.0047040484
1251721,3.317531
1254366,1.0853357
1257455,0.42367768
1257748,1.7970065
1262087,0.0
1266214,0.0
1272518,2.7667778
1290640,1.3654771
1293084,0.59730256
1299556,2.668414
1301242,3.0266857
1302820,1.6550413
1317369,1.9117613
1322220,1.2650114
1324193,1.7361145
1328947,0.96943855
1331405,3.1927414
1337336,1.2443832
1358770,1.2011403
1366237,3.0550642
1366508,1.8009243
1372131,2.8960192
1377303,1.3370382
1383977,3.3535645
1390236,1.5757215
1391525,0.016160924
1392832,0.5495517
1399773,2.0869484
1405699,1.5249035
1408897,1.5322871
1410742,1.8284756
1416067,1.2117236
1438849,1.2963407
1453862,0.5443096
1474472,1.5164542
1474713,0.683042
1476724,3.1211336
1485872,0.6878416
1490858,0.48928103
1498557,1.5282708
1517072,3.4182537
1519045,1.8047687
1524124,3.242289
1524169,0.59911644
1527506,1.5151556
1534047,1.5599914
1535667,1.554944
1537945,3.1369545
1545330,1.3895686
1554410,1.394655
1554437,1.4537904
1559379,0.36706844
1559967,1.2714287
1566207,0.4322798
1578722,0.0075393072
1589589,0.0019506803
1594764,2.2540855
1603585,1.2547399
1615248,1.2679207
1619874,3.3635879
1627681,2.3962505
1641635,1.2889379
1642392,3.0293849
1646852,1.3421867
1651650,2.2319608
1653313,1.4777997
1664358,1.286106
1685486,1.296841
1687602,0.48650205
1689425,0.0019554924
1706364,2.1115353
1720082,0.0
1728025,2.775398
1744729,0.0060413117
1753089,2.9473724
1755030,1.4223117
1756607,2.7593584
1759709,1.5130886
1773067,1.5272274
1781562,0.0
1784188,1.9050784
1789451,1.3342975
1792670,2.81327
1798285,0.0005244566
1815460,2.710845
1817178,0.0044818474
1823030,2.4178436
1832742,1.6684266
1833420,0.0
1839916,1.4337938
1856370,1.5152383
1869385,2.7167478
1882418,1.3185089
1882477,1.2023255
1886486,1.1906756
1891609,2.2502198
1907401,1.9050292
1908916,1.2435079
1908922,1.2613428
1914315,0.007308035
1921086,2.8328154
1925134,1.5299957
1934709,3.3834636
1954287,2.103927
1963808,2.7837002
1967089,2.0947833
1969728,2.4500456
1974981,0.009354455
1982436,1.2946496
1987858,3.1057785
1997149,2.0394516
2000194,1.4671918
2001656,2.846491
2005533,3.6651864
2028630,0.0005608965
2029695,0.0
2034074,1.311902
2034623,1.3696637
2060968,1.3715374
2075338,2.7688775
2076518,1.3641031
2081584,2.281039
2084947,1.7529776
2095436,0.0026597376
2113110,2.1103594
2127303,0.0
2129391,1.366358
2131750,0.521934
2137855,1.4327798
2138932,1.4622655
2147987,1.2893836
2152684,2.3376672
2153629,2.6688368
2155375,0.0
2161265,0.007240471
2166344,2.3844836
2171716,1.2796636
2203981,1.3159666
2215604,1.2426784
2222704,1.297567
2235146,1.3607415
2241229,1.5427363
2267839,0.018818717
2268401,3.4526823
2274525,0.002981985
2280114,0.005034373
2282035,3.108254
2283459,0.82881063
2288150,3.418474
2298515,1.7192954
2299386,0.0067756404
2304386,1.8193271
2310227,1.3869402
2331237,0.007848913
2334742,1.3555956
2340431,3.4058604
2345851,1.2845172
2346917,1.3726238
2359681,2.5901585
2369052,1.5664989
2385483,0.0076664314
2386101,2.5063734
2401695,0.0072984872
2402696,1.4611166
2403915,1.8268473
2413326,0.007753424
2420505,1.4544312
2431592,1.7774138
2445360,2.8563128
2458604,1.2521112
2466353,3.0546277
2466743,1.5791376
2471279,1.4479282
2477543,1.7945275
2487887,2.7299771
2488845,2.5781207
2493273,1.4700803
2497372,1.2857192
2500326,0.0034888508
2500634,0.7569688
2510364,2.9253354
2532657,2.1747015
2548602,0.028057186
2551405,0.0023780912
2578851,3.2961323
2612410,1.4178846
2612674,1.6603689
2613250,0.011073165
2620117,2.800293
2631764,3.6054564
2637888,1.3924745
2640528,1.4482541
2645020,1.4682844
2667640,0.0075361137
2679287,1.4914944
2695295,1.4675572
2703407,0.43281206
2711789,1.3477342
2721313,0.95578545
2735861,3.66246
2790800,1.3522238
2795710,1.4688935
2800638,2.429571
2810387,0.4966409
