Id,Predicted
1000956,1.3636423
1007209,0.005083223
1016681,3.5679934
1043763,0.39154258
1051472,2.1223
1052022,2.8699024
1055804,3.2077994
1058135,3.3241563
1070812,2.9036615
1079608,2.922917
1082972,0.008230705
1098235,1.199558
1103912,2.0429811
1114602,1.6328909
1121365,2.4385855
1152380,2.594524
1155461,1.3111848
1156727,2.9564426
1161299,3.0573208
1184175,3.8259635
1188371,0.7418828
1193117,1.7613013
1194077,2.0525372
1202948,1.2822078
1205744,0.0052112695
1216162,0.3636982
1224625,3.2577367
1225942,1.3255032
1226073,1.8851423
1234936,2.2976875
1237586,2.9795346
1241757,2.9732454
1248091,0.004667024
1251721,3.7199452
1254366,1.0451179
1257455,0.57104456
1257748,1.8205634
1262087,0.008016346
1266214,0.00043862686
1272518,2.819449
1290640,1.3494396
1293084,0.73072726
1299556,2.532385
1301242,2.7859006
1302820,1.6050524
1317369,1.9416821
1322220,1.2748804
1324193,1.6760314
1328947,1.0078961
1331405,3.3219285
1337336,1.27861
1358770,1.1924363
1366237,2.9704275
1366508,1.8095791
1372131,2.8184402
1377303,1.460951
1383977,3.397351
1390236,1.6135812
1391525,0.003174176
1392832,0.5531073
1399773,2.0001152
1405699,1.43899
1408897,1.4423499
1410742,1.679132
1416067,1.2727642
1438849,1.3519664
1453862,0.6158606
1474472,1.538056
1474713,0.63137573
1476724,3.171301
1485872,0.71666545
1490858,0.5611861
1498557,1.4615064
1517072,3.5091357
1519045,1.7935473
1524124,3.201197
1524169,0.8809692
1527506,1.5303211
1534047,1.6378167
1535667,1.5942701
1537945,3.4369729
1545330,1.429052
1554410,1.3759242
1554437,1.4792227
1559379,0.37903094
1559967,1.2832012
1566207,0.46111882
1578722,0.0021481682
1589589,0.0034188973
1594764,2.3517995
1603585,1.2181782
1615248,1.2747257
1619874,3.476448
1627681,2.4073274
1641635,1.2985215
1642392,3.270664
1646852,1.2958976
1651650,2.2064474
1653313,1.4723262
1664358,1.2939907
1685486,1.2938937
