Id,Predicted
1000956,1.9263332
1007209,0.39177585
1016681,2.3964725
1043763,0.26163912
1051472,2.0252962
1052022,2.187359
1055804,2.1960433
1058135,2.3258293
1070812,2.3586051
1079608,1.6400192
1082972,0.10013294
1098235,1.9142921
1103912,1.9178221
1114602,2.3438888
1121365,2.0075068
1152380,2.407674
1155461,2.1030853
1156727,2.2784767
1161299,2.4179544
1184175,2.4093084
1188371,1.5808914
1193117,2.1367335
1194077,2.2817426
1202948,1.9749832
1205744,0.02669239
1216162,0.27455187
1224625,1.8083515
1225942,1.9280946
1226073,2.4410133
1234936,2.249155
1237586,1.9762032
1241757,2.5129607
1248091,0.0120584965
1251721,2.0120475
1254366,1.9342034
1257455,0.4813547
1257748,1.9890044
1262087,0.026709557
1266214,1.3665795
1272518,2.6892922
1290640,2.2085662
1293084,0.7904308
1299556,2.1121893
1301242,2.5282726
1302820,1.8583505
1317369,2.204706
1322220,1.9552963
1324193,1.7297118
1328947,1.6299043
1331405,1.9152145
1337336,2.3425927
1358770,2.7222586
1366237,2.6426017
1366508,2.046698
1372131,1.975729
1377303,2.5157447
1383977,2.33699
1390236,2.1632652
1391525,0.020252943
1392832,1.191544
1399773,1.960402
1405699,2.0394702
1408897,2.3505738
1410742,1.997148
1416067,0.9514973
1438849,1.311878
1453862,0.6073942
1474472,1.8838661
1474713,1.5039694
1476724,2.2146063
1485872,0.88880444
1490858,1.4485013
1498557,2.354336
1517072,2.1986423
1519045,1.9094436
1524124,2.070543
1524169,0.3305447
1527506,2.032817
1534047,2.1903427
1535667,1.719198
1537945,1.9065106
1545330,1.628233
1554410,1.9326968
1554437,2.0980287
1559379,0.49016452
1559967,1.9648914
1566207,0.501564
1578722,0.058592796
1589589,0.050848484
1594764,2.3521872
1603585,2.338708
1615248,1.7333968
1619874,1.9960682
1627681,2.1661897
1641635,1.9485881
1642392,2.498499
1646852,2.0923424
1651650,2.2881231
1653313,1.0659363
1664358,2.0173295
1685486,1.770993
1687602,0.4341085
1689425,0.05418372
1706364,2.0981402
1720082,0.069376945
1728025,2.065271
1744729,0.027844429
1753089,2.6487908
1755030,2.11593
1756607,2.1749542
1759709,2.1174588
1773067,0.68766785
1781562,0.2007668
1784188,2.3483155
1789451,1.9139545
1792670,2.0544224
1798285,0.036492348
1815460,2.4192553
1817178,0.045500994
1823030,2.346939
1832742,2.1992688
1833420,0.12253857
1839916,2.258737
1856370,1.8556769
1869385,2.3528655
1882418,1.9005828
1882477,1.5831356
1886486,1.753083
1891609,2.1245968
1907401,1.9792185
1908916,1.8572154
1908922,1.8898783
1914315,0.053013325
1921086,2.5703297
1925134,2.5993357
1934709,2.3091114
1954287,1.9976304
1963808,1.9274304
1967089,2.0050097
1969728,1.5664918
1974981,0.054647684
1982436,1.7943859
1987858,2.0932512
1997149,2.3254237
2000194,1.9279613
2001656,2.3839111
2005533,2.4610605
2028630,0.036754847
2029695,0.029418707
2034074,1.8958647
2034623,1.6680737
2060968,2.3035393
2075338,2.1904187
2076518,2.0248928
2081584,1.8864276
2084947,1.6906626
2095436,0.06873751
2113110,2.8357735
2127303,0.08934021
2129391,2.1945343
2131750,0.63841844
2137855,1.5898306
2138932,2.1900642
2147987,1.9323466
2152684,2.0808704
2153629,2.093989
2155375,0.024098396
2161265,0.030267
2166344,1.8392732
2171716,2.1019807
2203981,2.1506362
2215604,2.3018394
2222704,1.8337157
2235146,2.0423346
2241229,2.074474
2267839,0.051913977
2268401,2.096816
2274525,0.08748746
2280114,0.037678957
2282035,2.4590645
2283459,1.4695654
2288150,2.224916
2298515,1.3374746
2299386,0.022217274
2304386,2.1385932
2310227,1.6827602
2331237,0.02402234
2334742,1.7024667
2340431,2.0935917
2345851,2.0555837
2346917,2.0808291
2359681,2.1667209
2369052,1.9325182
2385483,0.04769993
2386101,2.1452637
2401695,0.022051573
2402696,2.213296
2403915,2.12777
2413326,0.10512066
2420505,2.1417947
2431592,2.0425708
2445360,2.0695302
2458604,1.809377
2466353,1.7708883
2466743,1.7110322
2471279,2.1067214
2477543,1.8592265
2487887,2.747586
2488845,1.9381304
2493273,1.5594025
2497372,1.33549
2500326,0.084084034
2500634,1.4372516
2510364,2.4146137
2532657,2.2432199
2548602,0.04082322
2551405,0.04212427
2578851,2.2600074
2612410,1.9167995
2612674,1.9100242
2613250,0.039126635
2620117,2.459368
2631764,2.1257007
