Id,Predicted
1000956,1.8971131
1007209,0.017183065
1016681,2.1571236
1043763,0.26109743
1051472,2.2364674
1052022,2.3840752
1055804,2.0378535
1058135,2.5829062
1070812,2.3187532
1079608,1.7388356
1082972,0.11476445
1098235,1.8237269
1103912,1.9179194
1114602,2.1858516
1121365,2.061688
1152380,2.3263474
1155461,2.085889
1156727,1.743537
1161299,2.4416776
1184175,2.1339312
1188371,1.8906329
1193117,2.1782303
1194077,2.1504302
1202948,1.9283001
1205744,0.041218758
1216162,0.19578695
1224625,1.9296892
1225942,1.978982
1226073,2.4594495
1234936,2.2254913
1237586,1.9807899
1241757,2.574534
1248091,0.018878222
1251721,2.1202655
1254366,2.0626767
1257455,0.35805678
1257748,1.8663185
1262087,0.025209665
1266214,0.026145458
1272518,2.4176998
1290640,2.1240592
1293084,0.583518
1299556,2.040916
1301242,2.1580324
1302820,1.8495405
1317369,2.1973047
1322220,1.8993504
1324193,2.1980135
1328947,1.756335
1331405,2.0684977
1337336,2.4925985
1358770,2.5761235
1366237,2.5243843
1366508,1.9934218
1372131,1.8873129
1377303,2.585741
1383977,2.4862978
1390236,2.0636847
1391525,0.022457123
1392832,0.9410298
1399773,1.9508171
1405699,1.9688635
1408897,2.3439326
1410742,2.212947
1416067,0.9177239
1438849,1.3316038
1453862,0.4250338
1474472,1.5533645
1474713,1.6464698
1476724,1.8504307
1485872,1.0213187
1490858,1.4872258
1498557,2.3808005
1517072,2.2442508
1519045,1.8820341
1524124,2.0584085
1524169,0.25979805
1527506,1.779273
1534047,2.126183
1535667,1.5227883
1537945,2.0813112
1545330,1.4893763
1554410,2.1823812
1554437,2.0842445
1559379,0.3518479
1559967,1.9009433
1566207,0.39407182
1578722,0.075828075
1589589,0.066916704
1594764,2.2701135
1603585,2.202311
1615248,1.7346768
1619874,1.9762287
1627681,2.1319692
1641635,1.969065
1642392,2.3528304
1646852,2.2278852
1651650,2.240162
1653313,1.0560715
1664358,2.0417624
1685486,1.8179538
1687602,0.3428104
1689425,0.048272133
1706364,1.9884119
1720082,0.017849445
1728025,2.4410064
1744729,0.043840647
1753089,2.4796758
1755030,2.106742
1756607,2.1034555
1759709,1.9678478
1773067,0.4999373
1781562,0.0023462772
1784188,2.233495
1789451,1.902272
1792670,2.1230583
1798285,0.027246475
1815460,2.5781033
1817178,0.033272266
1823030,2.1560125
1832742,2.0821624
1833420,0.014735222
1839916,2.3665452
1856370,1.8655698
1869385,2.2616687
1882418,1.9819574
1882477,1.5856075
1886486,1.5685999
1891609,2.1029856
1907401,1.9642022
1908916,1.9222429
1908922,1.8687632
1914315,0.03928137
1921086,2.2043502
1925134,2.7710495
1934709,2.0743532
1954287,1.9995396
1963808,1.9888208
1967089,1.9678402
1969728,1.563621
1974981,0.08299923
1982436,1.7621
1987858,2.1434178
1997149,2.0216165
2000194,1.8157823
2001656,2.211241
2005533,2.405699
2028630,0.027439594
2029695,0.05571413
2034074,1.911083
2034623,1.6467986
2060968,2.0986547
2075338,1.8370543
2076518,2.1869228
2081584,1.9507756
2084947,1.8032422
2095436,0.07115483
2113110,2.3218715
2127303,0.07765365
2129391,2.2151754
2131750,0.51777005
2137855,1.5333071
2138932,2.0747657
2147987,2.0216331
2152684,1.9118049
2153629,2.0781853
2155375,0.007221937
2161265,0.059890985
2166344,1.8404701
2171716,2.0121417
2203981,2.2353845
2215604,2.1629555
2222704,1.8678112
2235146,2.0023782
2241229,1.9586217
2267839,0.03325939
2268401,2.2758243
2274525,0.029001713
2280114,0.033120632
2282035,2.219593
2283459,1.4768949
2288150,2.1505828
2298515,1.3950799
2299386,0.032133818
2304386,2.0754917
2310227,1.8823211
2331237,0.026612997
2334742,1.6016822
2340431,2.204653
2345851,2.1698718
2346917,1.9687614
2359681,2.0850255
2369052,2.0290823
2385483,0.05982375
2386101,2.026948
2401695,0.032966137
2402696,2.1691713
2403915,2.230799
2413326,0.10690832
2420505,2.040452
2431592,2.1472352
2445360,2.0308537
2458604,1.7933581
2466353,2.121387
2466743,1.7675202
2471279,2.0069017
2477543,1.9173462
2487887,2.48337
2488845,1.8173606
2493273,1.2649465
2497372,1.3836844
2500326,0.070584536
2500634,1.4859214
2510364,2.1405663
2532657,2.4234369
2548602,0.069737434
2551405,0.042965174
2578851,2.0663872
2612410,1.886975
2612674,1.8473461
2613250,0.042652845
2620117,2.5509996
2631764,1.9535096
2637888,1.964128
2640528,1.8476365
2645020,1.5153699
2667640,0.04901886
2679287,2.0709078
2695295,1.7604308
2703407,0.53624225
2711789,1.840447
2721313,1.5963824
2735861,2.6435194
2790800,2.04531
2795710,1.4612234
2800638,2.6214845
2810387,0.8800278
2824400,1.0205517
2824799,0.035778046
2830459,1.6937227
2830932,2.1823711
2846336,0.026482105
2852303,1.8471847
2863772,2.0975866
2870353,2.3355217
2881967,2.303588
2882173,2.089304
2900156,1.8081844
2901355,1.6834762
2905923,1.9105537
2914841,2.1746411
2921722,1.8606102
2922817,2.2911122
2928637,1.9949596
2928977,0.08145785
2929845,2.367424
2934473,2.0108328
2943410,2.0414176
2950081,1.8445013
2950521,1.5248244
2951152,2.5139565
2969404,2.0243387
2990133,1.9368205
2997795,1.9723017
3001888,2.3748894
3015126,2.165634
3021730,2.1183228
3024917,0.2780807
3025532,2.0946379
3028871,1.9540896
3033142,0.8715658
3035109,2.4118383
3039602,2.1137218
3040508,1.7481713
3043969,1.8354304
3044370,2.1193523
3045907,0.043451786
3047101,2.1647103
3053259,2.0586624
3054568,2.4251366
