Id,Predicted
1000956,1.5803536
1007209,-3.395393
1016681,3.1737506
1043763,0.15804966
1051472,1.7802031
1052022,2.980891
1055804,3.2036226
1058135,2.903031
1070812,2.5761154
1079608,2.3292117
1082972,-0.1656512
1098235,1.1093396
1103912,2.331852
1114602,1.9950023
1121365,3.1646285
1152380,2.7407012
1155461,1.5442338
1156727,2.0810914
1161299,3.0973048
1184175,2.9376884
1188371,0.9548728
1193117,1.7206763
1194077,2.5842772
1202948,1.6260996
1205744,0.048660766
1216162,0.21072885
1224625,3.123411
1225942,1.5479777
1226073,1.6818911
1234936,2.5577314
1237586,1.8945239
1241757,2.554665
1248091,0.0889474
1251721,3.4143875
1254366,1.1616299
1257455,0.40046427
1257748,1.9432875
1262087,-0.16525748
1266214,-1.3411804
1272518,2.575839
1290640,1.6907014
1293084,0.3495074
1299556,2.851048
1301242,2.8635068
1302820,2.2042372
1317369,2.0433598
1322220,1.5873549
1324193,2.2525094
1328947,1.035998
1331405,2.139229
1337336,1.5900412
1358770,1.0629345
1366237,3.0294487
1366508,2.0583534
1372131,2.8090408
1377303,1.6626825
1383977,3.358627
1390236,1.0639442
1391525,0.08975103
1392832,0.5234334
1399773,2.0989537
1405699,1.6113937
1408897,1.870243
1410742,1.5532901
1416067,0.62284356
1438849,1.2359629
1453862,0.37523228
1474472,1.4847355
1474713,0.90577155
1476724,3.175413
1485872,0.8263312
1490858,0.7150603
1498557,2.1123283
1517072,3.117714
1519045,1.8244386
1524124,2.8997984
1524169,0.45384476
1527506,1.3143864
1534047,1.5752397
1535667,1.4795111
1537945,3.2303855
1545330,1.4535838
1554410,1.6680443
1554437,1.6387262
1559379,0.2778389
1559967,1.5591519
1566207,0.34577236
1578722,0.02904138
1589589,-0.098308645
1594764,2.943925
1603585,1.5439624
1615248,1.5658071
1619874,2.8346744
1627681,2.5509818
1641635,1.6619059
1642392,3.3687563
1646852,1.0667864
1651650,2.2666516
1653313,1.2221043
1664358,1.6049027
1685486,1.6109633
1687602,0.33113205
1689425,-0.115189254
1706364,2.439449
1720082,-0.14601117
1728025,2.903122
1744729,0.069928676
1753089,2.213987
1755030,1.626895
1756607,2.7792368
1759709,1.5683993
1773067,0.9671714
1781562,-3.4608905
1784188,1.9724498
1789451,1.7889613
1792670,2.5476785
1798285,0.040343452
1815460,2.2662406
1817178,-0.012055743
1823030,2.622681
1832742,1.8504255
1833420,-0.3037427
1839916,1.7242383
1856370,1.7886559
1869385,2.613175
1882418,1.6264501
1882477,1.3657668
1886486,0.8847192
1891609,2.366658
1907401,2.1965637
1908916,1.5059298
1908922,1.6784241
1914315,0.0066320673
1921086,2.5513344
1925134,1.3847564
1934709,3.34109
1954287,2.3312259
1963808,2.5667284
1967089,2.2855859
1969728,2.069628
1974981,0.098424576
1982436,1.6080796
1987858,2.574214
1997149,2.8738506
2000194,1.1888125
2001656,2.2362134
2005533,3.1919951
2028630,-0.045971733
2029695,0.021183625
2034074,1.6739022
2034623,1.4191762
2060968,1.4754766
2075338,1.895809
2076518,1.7020586
2081584,2.915781
2084947,1.1532823
2095436,0.03591921
2113110,1.9846088
2127303,-0.6044209
2129391,1.9153222
2131750,0.3630418
2137855,1.3905473
2138932,1.5632195
2147987,1.6251386
2152684,2.590138
2153629,2.6582725
2155375,-0.3008381
2161265,0.025194844
2166344,2.5164533
2171716,1.6120672
2203981,1.7097591
2215604,1.6575183
2222704,1.5463014
2235146,1.6470433
2241229,1.7117625
2267839,0.052270114
2268401,3.2686417
2274525,-0.13379402
2280114,-0.045089155
2282035,3.0274713
2283459,0.8698841
2288150,3.3981876
2298515,1.4831666
2299386,0.06983345
2304386,2.015092
2310227,1.8328861
2331237,0.06555725
2334742,1.4761014
2340431,3.2849007
2345851,1.5787673
2346917,1.5887818
2359681,2.1286223
2369052,1.7615762
2385483,-0.099849366
2386101,3.173239
2401695,0.074575275
2402696,1.929125
2403915,2.2078373
2413326,-0.16425231
2420505,1.7131715
2431592,1.6868124
2445360,2.360132
2458604,1.5048295
2466353,2.1473613
2466743,1.2256948
2471279,1.5688714
2477543,1.9999926
2487887,3.1393814
2488845,2.7437484
2493273,0.66236913
2497372,1.2145332
2500326,-0.17873913
2500634,0.75146484
2510364,3.1282337
2532657,2.3404357
2548602,0.0579015
2551405,-0.1869794
2578851,2.1491532
2612410,1.5712376
2612674,1.9248502
2613250,-0.02790558
2620117,3.1815076
2631764,3.401998
2637888,1.5733483
2640528,1.6034911
2645020,1.5316006
2667640,0.045194328
2679287,1.1584021
2695295,1.6617755
2703407,0.40943956
2711789,1.5197612
2721313,1.2300696
2735861,2.8992414
2790800,1.7828066
2795710,1.5846801
2800638,2.5813315
2810387,0.44152987
2824400,0.8242548
2824799,-0.12570836
2830459,0.8043184
2830932,1.7506665
2846336,-0.49860778
2852303,1.7305216
2863772,2.7511485
2870353,1.6453009
2881967,1.1991917
2882173,2.0761168
2900156,1.7914901
2901355,1.381496
2905923,2.9289067
2914841,2.3645608
2921722,1.5818992
2922817,2.8752236
2928637,1.5749938
2928977,-0.09772514
2929845,3.0078204
2934473,2.0730462
2943410,1.6080663
2950081,2.2249773
2950521,2.0927014
2951152,2.876528
2969404,1.6316218
2990133,1.6543195
2997795,3.0146422
3001888,2.8033445
3015126,1.7084365
3021730,1.5748639
3024917,0.25817215
3025532,1.8116221
3028871,1.7373084
3033142,1.0002787
3035109,3.3168898
3039602,1.7242341
3040508,1.51319
3043969,1.5048864
3044370,1.5640118
3045907,0.07845999
3047101,1.6423652
3053259,2.3646376
3054568,2.6284046
3064421,0.25013363
3071093,2.0706594
3071936,0.056390483
3094638,2.1227248
3099235,2.4359355
3100631,2.3991394
3103702,0.04272183
3106339,1.1540076
3111136,2.8407369
3121016,2.640865
3122398,0.5929657
3133486,1.0691453
3145803,2.2738965
3145882,2.9780574
3146024,1.642641
3155206,2.1253176
3165652,0.32698053
3167631,1.5630734
3177373,1.7300556
3179609,1.5537317
3180783,2.225807
3186377,3.032676
3189024,0.32525444
3199959,2.3455625
3217069,1.5653441
3218650,2.2392106
3221893,1.9105264
3226653,2.6996825
3229688,0.3678088
3235013,1.5358437
3236327,1.5813905
3237608,2.236807
3250813,0.06451682
3257020,2.3227615
3261833,1.7550205
3262380,3.098072
3263316,1.5863439
3265413,0.34065652
3265979,0.22502486
3266105,1.7249844
3301421,2.641841
3302729,0.3818585
3306032,1.5095794
3307608,1.5286522
3313186,1.8732574
3320238,1.6317776
3334562,3.3541653
3345078,0.44884762
3348185,2.8363657
3357680,1.8906834
3366587,2.7020924
3367076,1.8086039
3369815,3.154204
3370299,0.8260131
3374506,3.017074
3377595,1.5296466
3407630,1.5452154
3411077,3.2853727
3418879,0.05722351
3453564,2.6409507
3455373,3.064166
3463842,0.068711594
3464120,0.025695624
3480304,1.0471207
3480336,0.015962414
3502454,2.96645
3513636,3.001892
3524895,0.8041557
3557389,1.9336677
3564530,2.7450001
3585028,1.8865662
3585120,2.7677615
3590131,1.4964545
3594149,1.1890247
3611313,2.258801
3614007,1.5145297
3615042,3.5328166
3616311,1.5625545
3624841,-0.009491507
3632867,2.7175598
3634533,2.3422682
3634999,0.051034994
3647164,1.915303
3654349,2.6844382
3667180,1.4963136
3667430,2.334821
3676297,2.6986072
3677070,2.834095
3689569,1.6891341
3705443,0.0120209195
3716364,1.4575683
3717997,2.854475
3730196,2.5282404
3736713,2.3941016
3748563,2.7857473
3753101,1.5312971
3753533,1.1461818
3783311,1.5431254
3783699,1.7507864
3790962,3.1672409
3796359,-0.077445954
3802349,3.160233
3828429,-0.12676747
3835434,1.9694245
3846700,1.600247
3857616,1.7530072
3859873,2.5851054
3870403,2.7481327
3881051,2.2689183
3884759,1.6099712
3892464,2.1964839
3893504,2.4555228
3895462,1.5303149
3909790,0.80111974
3916395,3.1081777
3918896,3.1666615
3941212,1.4244548
3944122,2.5691705
