Id,Predicted
1000956,1.8221004
1007209,0.38729262
1016681,2.2191563
1043763,0.35813594
1051472,1.967169
1052022,2.4033432
1055804,2.2510052
1058135,2.6348968
1070812,2.450395
1079608,2.1718721
1082972,0.11398387
1098235,1.8994291
1103912,1.7747364
1114602,2.3252506
1121365,2.0409384
1152380,2.4634285
1155461,2.1185927
1156727,2.106731
1161299,2.533418
1184175,2.42728
1188371,2.0002265
1193117,2.2321355
1194077,2.1510692
1202948,1.8827627
1205744,0.10105324
1216162,0.2853496
1224625,1.7643082
1225942,1.7639947
1226073,2.0303607
1234936,2.2731185
1237586,2.0205252
1241757,2.632498
1248091,0.09455633
1251721,2.1359663
1254366,1.8584135
1257455,0.44408154
1257748,1.8474519
1262087,0.041040182
1266214,0.08531475
1272518,2.5517912
1290640,2.1716886
1293084,0.5591347
1299556,2.0692005
1301242,2.402204
1302820,1.7828958
1317369,2.3403006
1322220,1.9033678
1324193,2.1230617
1328947,1.8355267
1331405,2.408463
1337336,2.3469334
1358770,2.5036383
1366237,2.4085114
1366508,1.8859489
1372131,2.6144958
1377303,2.473176
1383977,2.517088
1390236,2.3675847
1391525,0.14143705
1392832,1.0788333
1399773,1.9912255
1405699,2.0055113
1408897,2.3801696
1410742,2.4017172
1416067,1.2564974
1438849,1.6137109
1453862,0.39733934
1474472,1.7336507
1474713,1.9672403
1476724,2.2895517
1485872,1.3380406
1490858,1.8148372
1498557,2.7935596
1517072,2.3667872
1519045,1.8277721
1524124,2.1264782
1524169,0.49187827
1527506,1.6023014
1534047,2.1462412
1535667,1.5870647
1537945,2.2357726
1545330,1.663907
1554410,2.0218062
1554437,2.0263128
1559379,0.4436705
1559967,1.7776344
1566207,0.4947152
1578722,0.14802575
1589589,0.09736562
1594764,1.7901347
1603585,2.2476912
1615248,1.7396421
1619874,1.8864853
1627681,2.0490308
1641635,1.8557415
1642392,2.4672012
1646852,2.479714
1651650,2.2626429
1653313,2.0767891
1664358,1.8783896
1685486,1.8618078
1687602,0.43431544
1689425,0.10967994
1706364,2.0084977
1720082,0.07395601
1728025,2.1090055
1744729,0.12336159
1753089,2.5214663
1755030,2.0645113
1756607,2.3438027
1759709,1.9998357
1773067,1.1906655
1781562,0.096451044
1784188,2.4335108
1789451,1.8765216
1792670,1.9985361
1798285,0.15606141
1815460,1.9553547
1817178,0.057060957
