Id,Predicted
1000956,2.0062194
1007209,2.835114
1016681,1.7398623
1043763,2.8243804
1051472,1.895613
1052022,1.5482281
1055804,1.9245028
1058135,1.8610996
1070812,2.3246298
1079608,2.0139818
1082972,2.8233032
1098235,2.734661
1103912,1.5178726
1114602,1.7283658
1121365,1.6008066
1152380,1.7734704
1155461,1.8693908
1156727,1.930784
1161299,1.4884084
1184175,1.5139606
1188371,1.9435074
1193117,2.1720123
1194077,1.5885761
1202948,1.5316112
1205744,2.8047202
1216162,2.8218496
1224625,1.6403369
1225942,1.544513
1226073,2.0953271
1234936,1.581809
1237586,1.7594883
1241757,1.5757009
1248091,2.8165467
1251721,1.9880337
1254366,2.739604
1257455,2.8210492
1257748,1.7178893
1262087,2.8075318
1266214,2.827149
1272518,1.6653663
1290640,1.3383431
1293084,2.834821
1299556,1.5825229
1301242,1.9300398
1302820,1.5837649
1317369,1.7408379
1322220,1.6747125
1324193,2.3876688
1328947,2.07315
1331405,1.9366498
1337336,1.5718228
1358770,1.7076632
1366237,1.8403362
1366508,1.4937913
1372131,1.8681698
1377303,1.8513141
1383977,1.6133199
1390236,2.8604398
1391525,2.8194737
1392832,2.851142
1399773,1.7931856
1405699,1.4977945
1408897,1.4532795
1410742,2.025672
1416067,2.8589659
1438849,2.1647682
1453862,2.8256624
1474472,2.6425164
1474713,2.2775443
1476724,1.8200088
1485872,2.2968066
1490858,2.0911655
1498557,1.6763653
1517072,1.377841
1519045,1.58393
1524124,1.7800108
1524169,2.825523
1527506,2.6797101
1534047,1.9731402
1535667,2.7639651
1537945,2.3791237
1545330,2.4973218
1554410,1.7274581
1554437,1.7046001
1559379,2.824898
1559967,1.857889
1566207,2.8214912
1578722,2.7646792
1589589,2.8199797
1594764,2.2634232
1603585,1.5827672
1615248,1.8799937
1619874,1.8461926
1627681,2.0529826
1641635,1.8143713
1642392,1.837764
1646852,2.0685773
1651650,1.6537118
1653313,2.880388
1664358,1.4862913
1685486,1.5202981
1687602,2.8232944
1689425,2.816462
1706364,1.8352038
1720082,2.8281126
1728025,1.7159443
1744729,2.8126407
1753089,1.6670705
1755030,1.4777161
1756607,1.963369
1759709,1.6780359
1773067,2.8528192
1781562,2.8349104
1784188,1.5316669
1789451,1.5215923
1792670,1.3817439
1798285,2.7927876
1815460,1.6843137
1817178,2.8123603
1823030,1.8040621
1832742,1.6304897
1833420,2.825199
1839916,1.476085
1856370,1.9292874
1869385,1.6633013
1882418,1.515976
1882477,1.8555063
1886486,2.8887339
1891609,1.8754053
1907401,2.0641575
1908916,1.925865
1908922,1.7195673
1914315,2.821836
1921086,1.9976269
1925134,2.0533984
1934709,1.9630934
1954287,1.7661234
1963808,1.5259265
1967089,1.7653381
1969728,2.7739444
