Id,Predicted
1000956,1.4282312
1007209,-0.05286381
1016681,3.8819807
1043763,0.4297915
1051472,1.7518263
1052022,2.7031229
1055804,3.3000236
1058135,3.4601443
1070812,3.1364534
1079608,2.9347193
1082972,-0.032488476
1098235,1.1735133
1103912,1.735022
1114602,1.7508324
1121365,2.6669636
1152380,2.6467884
1155461,1.3711767
1156727,2.6085837
1161299,3.486324
1184175,3.4178727
1188371,0.70199597
1193117,1.8051889
1194077,2.19738
1202948,1.4084237
1205744,0.016726851
1216162,0.25635532
1224625,3.21
1225942,1.370263
1226073,1.8297098
1234936,2.1363719
1237586,2.5314994
1241757,2.501198
1248091,0.12486538
1251721,3.569382
1254366,1.2570229
1257455,0.6460833
1257748,1.6840781
1262087,-0.061419975
1266214,-0.015483774
1272518,2.509743
1290640,1.519355
1293084,0.56793284
1299556,2.6862974
1301242,2.5722814
1302820,1.6985085
1317369,2.0585382
1322220,1.3430053
1324193,1.8583604
1328947,1.301484
1331405,2.9991925
1337336,1.3450574
1358770,1.4000139
1366237,3.4267125
1366508,1.7377813
1372131,3.1847386
1377303,1.1837404
1383977,3.6165504
1390236,1.4209026
1391525,0.23019142
1392832,0.65569216
1399773,1.9100323
1405699,1.4041487
1408897,1.6253018
1410742,1.7537935
1416067,1.5035906
1438849,1.092867
1453862,0.6505567
1474472,1.4980996
1474713,0.6834129
1476724,3.1496215
1485872,0.6905226
1490858,0.40955386
1498557,2.092833
1517072,3.0123353
1519045,1.7241819
1524124,3.1267774
1524169,0.970725
1527506,1.7092981
1534047,1.451646
1535667,1.5758162
1537945,3.229329
1545330,1.3566916
1554410,1.6443241
1554437,1.4503944
1559379,0.38515773
1559967,1.3428776
1566207,0.32778358
1578722,0.0039397627
1589589,-0.036859833
1594764,2.968116
1603585,1.2970049
1615248,1.3804188
1619874,3.0232875
1627681,2.6166575
1641635,1.3370733
1642392,2.9613848
1646852,1.3422117
1651650,2.1224468
1653313,1.541507
1664358,1.3561642
1685486,1.4186714
1687602,0.515244
1689425,-0.011868209
1706364,2.1804354
1720082,-0.032828745
1728025,3.1053796
1744729,0.05850011
1753089,2.3808875
1755030,1.5464903
1756607,2.5654705
1759709,1.5332986
1773067,1.8067001
1781562,-0.04393858
1784188,1.8840137
1789451,1.475667
1792670,3.2968874
1798285,-0.06284915
1815460,2.1293864
1817178,0.04825446
1823030,2.3569417
1832742,1.719264
1833420,-0.011357561
1839916,1.6526796
1856370,1.6649308
1869385,3.1023676
1882418,1.4358207
1882477,0.9641201
1886486,1.2702519
1891609,2.3858857
1907401,2.272323
1908916,1.2992471
1908922,1.3956666
1914315,0.019222297
1921086,2.9859614
1925134,1.5656676
1934709,2.9213076
1954287,2.3247023
1963808,2.9855697
1967089,2.0888698
1969728,2.23735
1974981,0.11342554
1982436,1.3333652
1987858,3.3644497
1997149,2.4223783
2000194,1.4192274
2001656,3.0240364
2005533,3.5601158
2028630,-0.009694427
2029695,-0.04820498
2034074,1.4697083
2034623,1.4897625
2060968,1.3740163
2075338,2.3186471
2076518,1.3077271
2081584,2.1329846
2084947,1.5406868
2095436,0.02945314
2113110,2.0520234
2127303,0.001413282
2129391,1.5544016
2131750,0.490898
2137855,1.5461745
2138932,1.4246106
2147987,1.4265622
2152684,2.6590369
2153629,2.3913758
2155375,-0.058256432
2161265,0.046354137
2166344,2.9385676
2171716,1.3974223
2203981,1.4846709
2215604,1.4054031
2222704,1.3709686
2235146,1.3902988
2241229,1.5117637
2267839,0.075438514
2268401,3.5349941
2274525,-0.07019363
2280114,0.015708663
2282035,2.3260198
2283459,0.80234957
2288150,3.6659682
2298515,1.6837487
2299386,-0.028558107
2304386,1.9151202
2310227,1.4080896
2331237,-0.01937338
2334742,1.3110263
2340431,3.2542405
2345851,1.377254
2346917,1.3204569
2359681,1.6588618
2369052,1.7797798
2385483,-0.049386192
2386101,3.1627848
2401695,-0.050017215
2402696,1.7121031
2403915,2.0078342
2413326,0.015281666
2420505,1.4113451
2431592,1.8412622
2445360,2.4888034
2458604,1.398189
2466353,3.107371
2466743,1.5397322
2471279,1.5424558
2477543,1.7136282
2487887,3.044999
2488845,2.7768488
2493273,1.3887846
2497372,1.0602024
2500326,-0.026268456
2500634,0.87373096
2510364,3.072619
2532657,2.3291233
2548602,0.17878781
2551405,0.00024177879
2578851,2.3970828
2612410,1.4807613
2612674,1.7900726
2613250,0.024024066
2620117,3.2612982
2631764,3.0656056
2637888,1.3410735
2640528,1.5339593
2645020,1.4663814
2667640,-0.09001536
2679287,1.3256344
2695295,1.6041436
2703407,0.47750866
2711789,1.3779882
2721313,0.81563395
2735861,3.5721602
2790800,1.4266878
2795710,1.5467278
2800638,2.0080004
2810387,0.592713
2824400,0.8684155
2824799,0.0038907193
2830459,1.1600941
2830932,1.6447273
2846336,-0.07810037
2852303,1.5895981
2863772,2.2106109
2870353,1.2405052
2881967,0.91921705
2882173,1.9980319
2900156,1.4748359
2901355,1.8662276
2905923,2.7768586
2914841,1.9789073
2921722,1.4022267
2922817,2.811865
2928637,1.3826122
2928977,-0.025381789
2929845,2.9700935
2934473,1.8978455
2943410,1.5332805
2950081,2.2702603
2950521,1.7858051
2951152,3.0317976
2969404,1.4475408
2990133,1.4585277
2997795,2.23661
3001888,2.3590114
3015126,1.4170581
3021730,1.4794356
3024917,0.22784382
3025532,1.4658009
3028871,1.778054
3033142,0.6833404
3035109,3.5867739
3039602,1.51339
3040508,1.3404226
3043969,1.3387542
3044370,1.4994941
3045907,-0.017018
3047101,1.555395
3053259,2.0673296
3054568,3.131023
3064421,0.20896533
3071093,2.4381773
3071936,-0.031990595
3094638,2.1559289
3099235,2.006751
3100631,2.5285885
3103702,0.06585763
3106339,1.4153237
3111136,3.0269613
3121016,2.4199111
3122398,0.59331137
3133486,0.9585826
3145803,2.201198
3145882,2.712243
3146024,1.5529317
3155206,1.8750563
3165652,0.4200927
3167631,1.3769294
3177373,1.6092526
3179609,1.5112337
3180783,2.2290816
3186377,3.016303
3189024,0.3100326
3199959,1.9381759
3217069,1.4136547
3218650,2.130659
3221893,1.4659791
3226653,2.972069
3229688,0.33864063
3235013,1.3223482
3236327,1.3043839
3237608,3.2257035
3250813,0.045916554
3257020,1.9591509
3261833,2.6277223
3262380,2.7781134
3263316,1.4262831
3265413,0.51421237
3265979,0.39042988
3266105,1.5870681
3301421,2.576254
3302729,0.44336802
3306032,1.3053223
3307608,1.3845305
3313186,1.6969012
3320238,1.3940473
3334562,3.6811745
3345078,0.50229
3348185,2.0735426
3357680,2.0548086
3366587,3.1134737
3367076,1.5575414
3369815,2.8381968
3370299,0.6079304
3374506,3.3653765
3377595,1.345841
3407630,1.3595262
3411077,3.1115522
3418879,0.009386107
3453564,2.880137
3455373,2.699394
3463842,0.13229913
3464120,-0.0025443248
3480304,1.0721099
3480336,-0.0508726
3502454,3.4961019
3513636,2.8880877
3524895,1.0327666
3557389,1.8991933
3564530,3.1751122
3585028,1.6191233
3585120,2.8963628
3590131,3.5413117
3594149,1.2055767
3611313,1.9203994
3614007,1.4001063
3615042,3.4635513
3616311,1.6116927
3624841,-0.034853436
3632867,3.1462688
3634533,2.4786615
3634999,0.00076089427
3647164,2.493089
3654349,1.8632092
3667180,1.3473058
3667430,1.7767469
3676297,3.8841043
3677070,2.54121
3689569,1.9506024
3705443,-0.038865007
3716364,1.4453928
3717997,2.5522304
3730196,2.4535885
3736713,3.0087807
3748563,2.6201205
3753101,1.4338725
3753533,0.8928997
3783311,1.3555194
3783699,1.8285909
3790962,3.2109892
3796359,0.039788377
3802349,2.8700607
3828429,0.06624524
3835434,1.009519
3846700,1.777161
3857616,1.7047019
3859873,2.2047653
3870403,3.1172497
3881051,2.4512827
3884759,1.346274
3892464,2.2027884
3893504,2.1975458
3895462,1.422305
3909790,1.2234946
3916395,3.6908977
3918896,2.2698233
3941212,1.3580874
3944122,2.7287383
3947441,1.6049014
3957438,2.7530453
3958210,1.394438
3966159,1.814177
3966339,0.92887706
3979302,2.0076778
3980986,1.4466411
3985495,1.9025553
3990644,0.019813858
3993833,0.7967217
3994345,2.7044532
4000703,1.4146008
4022154,1.7039964
4029320,3.1753864
4033912,1.2371368
4041492,-0.08352888
4051490,2.166678
4065995,0.92411804
4075156,2.5448756
4111131,1.3551834
4133839,1.4329954
4142560,1.9331869
4145779,-0.02393825
4147768,4.1128263
4156324,3.4999957
4163162,1.6275173
4170565,2.6267
4172910,3.5990894
4179149,1.3472145
4190396,3.7043908
4196369,1.5701557
4204576,0.24274318
4208513,1.8521522
4217419,2.00853
4222541,2.7660897
4224955,1.406289
4233080,2.918709
4233798,1.514791
4243056,0.6990638
4244837,3.3027356
4245487,0.82856166
4245604,1.0817492
4246435,2.432939
4247037,0.78128904
4247052,2.9439077
4248068,1.3098491
4258995,1.6773213
4265486,0.05946194
4278491,3.2291558
4298499,1.3616687
4299943,0.95715076
4318520,1.4268643
4336736,1.435333
4349026,1.4533616
4373284,0.47356972
4373525,3.1775796
4379130,2.7284517
4387691,1.4979473
4396508,1.7186053
4398442,1.4102215
4400864,1.7712498
4404226,1.3528571
4409258,1.5114583
4413077,0.5526374
4413250,1.4935843
4414071,3.3062186
4419741,2.21118
