Id,Predicted
1000956,1.3945516
1007209,7.769078e-09
1016681,1.58737
1043763,0.40850198
1051472,1.4581102
1052022,1.5503445
1055804,1.6397204
1058135,1.572661
1070812,1.3194456
1079608,1.2026052
1082972,0.0020468996
1098235,1.0784707
1103912,1.6017785
1114602,1.5934558
1121365,1.6563749
1152380,1.498207
1155461,1.6491189
1156727,1.5049988
1161299,1.5875397
1184175,1.5670708
1188371,1.5372161
1193117,1.5036936
1194077,1.560184
1202948,1.6493504
1205744,0.10570982
1216162,0.35571998
1224625,1.5036511
1225942,1.5423707
1226073,1.5524749
1234936,1.6216401
1237586,1.6279932
1241757,1.5525212
1248091,0.13305946
1251721,1.5008866
1254366,1.272308
1257455,0.38836673
1257748,1.6261299
1262087,0.01385051
1266214,0.00028288722
1272518,1.6465784
1290640,1.5124717
1293084,0.51840496
1299556,1.5090302
1301242,1.5762826
1302820,1.7444148
1317369,1.525575
1322220,1.5992819
1324193,1.3891354
1328947,1.5541905
1331405,1.5060877
1337336,1.5192041
1358770,1.5767521
1366237,1.6192911
1366508,1.5930399
1372131,1.5572042
1377303,1.5623354
1383977,1.5505103
1390236,1.279449
1391525,0.14152838
1392832,0.7729487
1399773,1.5419261
1405699,1.5619384
1408897,1.4420061
1410742,1.6383756
1416067,0.63849765
1438849,1.1996804
1453862,0.3860724
1474472,1.4154422
1474713,1.5131345
1476724,1.5644802
1485872,1.445165
1490858,1.5068076
1498557,1.540403
1517072,1.6593721
1519045,1.5747193
1524124,1.5720202
1524169,0.47518283
1527506,1.4394348
1534047,1.5457072
1535667,1.4039706
1537945,1.4815221
1545330,1.3643899
1554410,1.6125736
1554437,1.5429559
1559379,0.3644805
1559967,1.4606512
1566207,0.36508378
1578722,0.00064544554
1589589,0.006405266
1594764,1.3870369
1603585,1.5965135
1615248,1.5362923
1619874,1.612035
1627681,1.5429767
1641635,1.5754461
1642392,1.6795069
1646852,1.5649024
1651650,1.5907806
1653313,0.86901456
1664358,1.5248142
1685486,1.6691023
1687602,0.3743902
1689425,0.0032788864
1706364,1.5736088
1720082,0.05924839
1728025,1.4943185
1744729,0.053582
1753089,1.5533253
1755030,1.4966508
1756607,1.6020379
1759709,1.4866781
1773067,0.76544833
1781562,6.6609926e-09
1784188,1.6427163
1789451,1.5698656
1792670,1.529756
1798285,0.0007497055
1815460,1.5431125
1817178,0.5645213
1823030,1.6283079
1832742,1.5884264
1833420,0.0098794745
1839916,1.499759
1856370,1.4638267
1869385,1.5603403
1882418,1.5957826
1882477,1.4613634
1886486,1.2952387
1891609,1.5446755
1907401,1.5112935
1908916,1.4814633
1908922,1.5307977
1914315,6.3589013e-12
1921086,1.494384
1925134,1.4954852
1934709,1.5086598
1954287,1.5787668
1963808,1.6452122
1967089,1.6352569
1969728,1.0777016
1974981,0.09863076
1982436,1.5345958
1987858,1.492013
1997149,1.5341172
2000194,1.5069324
2001656,1.6140574
2005533,1.6742753
2028630,0.0028005198
2029695,0.00049584993
2034074,1.5499854
2034623,1.4780797
2060968,1.5460385
2075338,1.2956012
2076518,1.5488998
2081584,1.6830812
2084947,1.0724444
2095436,2.5584986e-06
2113110,1.4519253
2127303,0.0003688341
2129391,1.5704093
2131750,0.41836515
2137855,1.3683838
2138932,1.5663987
2147987,1.6510373
2152684,1.6005002
2153629,1.4513211
2155375,1.0526358e-06
2161265,1.0299164
2166344,1.5025512
2171716,1.6104807
2203981,1.6295301
2215604,1.542558
2222704,1.6299852
2235146,1.6451373
2241229,1.507068
2267839,0.00039467786
2268401,1.5217167
2274525,1.2995858e-07
2280114,0.010172364
2282035,1.5892328
2283459,1.4157532
2288150,1.5910265
2298515,1.4793621
2299386,0.0007052844
2304386,1.5938994
2310227,1.3729753
2331237,5.1748106e-05
2334742,1.3996575
2340431,1.620367
2345851,1.5263177
2346917,1.5582026
2359681,1.6053892
2369052,1.5337987
2385483,0.0063409535
2386101,1.5313662
2401695,0.03948357
2402696,1.5658356
2403915,1.5163496
2413326,0.002149182
2420505,1.614555
2431592,1.5688924
2445360,1.509192
2458604,1.5272683
2466353,1.2583522
2466743,1.4368157
2471279,1.6332077
2477543,1.6473053
2487887,1.5809542
2488845,1.539794
2493273,0.69519794
2497372,1.428353
2500326,0.002283865
2500634,1.4650503
2510364,1.6143043
2532657,1.514409
2548602,2.6855685e-05
2551405,3.4216562e-05
2578851,1.529317
2612410,1.4318717
2612674,1.5898169
2613250,0.00021421615
2620117,1.6236775
2631764,1.6856343
2637888,1.5321068
2640528,1.5167235
2645020,1.3383707
2667640,0.0036201242
2679287,1.5068425
2695295,1.3976699
2703407,0.6319672
2711789,1.5402522
2721313,1.5061111
2735861,1.6945549
2790800,1.5882741
2795710,1.362812
2800638,1.5479292
2810387,0.6911511
2824400,1.178706
2824799,0.0030137452
2830459,1.5627449
2830932,1.6442938
2846336,0.0004017432
2852303,1.4531468
2863772,1.4986963
2870353,1.5029163
2881967,1.5454319
2882173,1.537339
2900156,1.5634447
2901355,1.3108958
2905923,1.5860175
2914841,1.5660965
2921722,1.5927776
2922817,1.4763904
2928637,1.5920995
2928977,0.0066781347
2929845,1.5355809
2934473,1.5658468
2943410,1.5868359
2950081,1.4414939
2950521,1.4674848
2951152,1.5820967
2969404,1.56439
2990133,1.4869785
2997795,1.5426189
3001888,1.5606978
3015126,1.5823424
3021730,1.5446615
3024917,0.4905761
3025532,1.6591681
3028871,1.6272701
3033142,1.1497316
3035109,1.6227101
3039602,1.5648081
3040508,1.6156514
3043969,1.4443724
3044370,1.4623977
3045907,0.10506124
3047101,1.6286982
3053259,1.6029721
3054568,1.6323342
3064421,0.4215716
3071093,1.5937277
3071936,4.441568e-06
3094638,1.5573003
3099235,1.168548
3100631,1.5325657
3103702,3.933109e-05
3106339,1.4161925
3111136,1.5944813
3121016,1.6521664
3122398,1.6246029
3133486,1.4286286
3145803,1.4655201
3145882,1.514418
3146024,1.5838594
3155206,1.5683124
3165652,1.3104906
3167631,1.5470197
3177373,1.6182421
3179609,1.601695
3180783,1.4900918
3186377,1.5588237
3189024,0.35892412
3199959,1.593753
3217069,1.5240972
3218650,1.5957997
3221893,1.5850421
3226653,1.4882979
3229688,0.37348154
3235013,1.5763834
3236327,1.5365868
3237608,1.2451783
3250813,0.07217567
3257020,1.595511
3261833,1.467171
3262380,1.5846002
3263316,1.5856076
3265413,0.45300975
3265979,0.3508421
3266105,1.4647511
3301421,1.5879883
3302729,1.4775608
3306032,1.4347959
3307608,1.4804856
3313186,1.6750466
3320238,1.5730069
3334562,1.5263759
3345078,0.4786485
3348185,1.5471102
3357680,1.6153873
3366587,1.6289524
3367076,1.3970188
3369815,1.4818096
3370299,1.407808
3374506,1.5520438
3377595,1.5158253
3407630,1.6060075
3411077,1.7098622
3418879,0.06865691
3453564,1.5913614
3455373,1.6428455
3463842,0.15559097
3464120,0.030979002
3480304,1.5371981
3480336,1.2824861e-08
3502454,1.6401153
3513636,1.6004436
3524895,1.4763914
3557389,1.5083251
3564530,1.550447
3585028,1.4814519
3585120,1.5818753
3590131,1.5572023
3594149,1.448756
3611313,1.59774
3614007,1.4905826
3615042,1.5054811
3616311,1.5697087
3624841,0.018725755
3632867,1.5729977
3634533,1.4830544
3634999,8.862811e-05
3647164,1.6329064
3654349,1.5199488
3667180,1.5799967
3667430,1.5028496
3676297,1.6134378
3677070,1.5999167
3689569,1.6674554
3705443,0.013560885
3716364,1.4487888
3717997,1.5395725
3730196,1.5435389
3736713,1.5590769
3748563,1.5758843
3753101,1.5580008
3753533,1.5658247
3783311,1.5708263
3783699,1.4602389
3790962,1.6071882
3796359,0.0068404786
3802349,1.6037674
3828429,0.015410987
3835434,1.6076274
3846700,1.620722
3857616,1.6507896
3859873,1.6731066
3870403,1.5503031
3881051,1.5555452
3884759,1.3586985
3892464,1.5960665
3893504,1.5765445
3895462,1.5394648
3909790,1.0094763
3916395,1.6134082
3918896,1.6179519
3941212,1.4603158
3944122,1.5891464
3947441,1.5546716
3957438,1.4919258
3958210,1.5072684
3966159,1.589457
3966339,0.63221383
3979302,1.5766649
3980986,1.5921614
3985495,1.3335707
