Id,Predicted
1000956,1.4341507
1007209,-0.08462785
1016681,3.3103461
1043763,0.30699146
1051472,1.4679296
1052022,2.9673505
1055804,3.3009105
1058135,3.1536589
1070812,3.2649255
1079608,2.8701818
1082972,-0.04164513
1098235,1.1352793
1103912,1.9937099
1114602,1.8773477
1121365,3.0226521
1152380,2.9407537
1155461,1.3439595
1156727,2.5532155
1161299,3.1830566
1184175,3.2399797
1188371,0.8760195
1193117,1.8362948
1194077,2.259401
1202948,1.3830898
1205744,0.012561124
1216162,0.24156478
1224625,3.7334578
1225942,1.471823
1226073,1.7906363
1234936,2.3419917
1237586,2.7210274
1241757,3.0352821
1248091,0.04375317
1251721,3.6480944
1254366,1.3189025
1257455,0.49413022
1257748,2.0368862
1262087,-0.016511384
1266214,-0.03292299
1272518,3.0115507
1290640,1.5126958
1293084,0.5450984
1299556,2.6711733
1301242,3.2888396
1302820,1.740414
1317369,1.7513009
1322220,1.3936157
1324193,2.3065116
1328947,1.2407241
1331405,3.1686738
1337336,1.4099385
1358770,1.3421602
1366237,3.3085945
1366508,1.9873679
1372131,3.2098165
1377303,1.3578227
1383977,3.5785549
1390236,1.075916
1391525,0.07723774
1392832,0.50056285
1399773,2.1240308
1405699,1.4214038
1408897,1.5325468
1410742,1.6236404
1416067,0.84408903
1438849,1.1596057
1453862,0.40776736
1474472,1.5213621
1474713,0.8023396
1476724,3.2191052
1485872,0.6810897
1490858,0.55965424
1498557,1.3778775
1517072,3.488247
1519045,2.012911
1524124,3.2974806
1524169,0.7853785
1527506,1.9046952
1534047,1.4357841
1535667,1.6089566
1537945,3.1798558
1545330,1.5075638
1554410,1.49242
1554437,1.4776824
1559379,0.30211627
1559967,1.4002116
1566207,0.36530387
1578722,0.02006127
1589589,-0.023662295
1594764,3.0151293
1603585,1.378073
1615248,1.454423
1619874,2.9899867
1627681,2.7731779
1641635,1.3721998
1642392,2.5668445
1646852,1.2784659
1651650,2.559144
1653313,1.2642449
1664358,1.4186643
1685486,1.3137202
1687602,0.41221768
1689425,-0.056755427
1706364,2.23622
1720082,-0.0023098849
1728025,3.263572
1744729,0.018585475
1753089,2.457033
1755030,1.6394935
1756607,3.1523447
1759709,1.6317453
1773067,1.2208059
1781562,-0.11359382
1784188,1.9716682
1789451,1.5530076
1792670,3.024343
1798285,0.043947015
1815460,2.6591735
1817178,0.031616893
1823030,2.730969
1832742,1.7656726
1833420,-0.021259557
1839916,1.8040742
1856370,1.731944
1869385,2.7710543
1882418,1.4559287
1882477,1.0670596
1886486,1.2174587
1891609,2.2021022
1907401,1.9772536
1908916,1.3492192
1908922,1.4035879
1914315,0.048787754
1921086,3.0369704
1925134,1.6970215
1934709,3.1053467
1954287,2.300575
1963808,3.125708
1967089,2.1196299
1969728,2.721851
1974981,0.04219432
1982436,1.3245519
1987858,3.3784904
1997149,2.4167316
2000194,1.4131694
2001656,2.9463007
2005533,3.639112
2028630,-0.021707885
2029695,0.04445731
2034074,1.4720254
2034623,1.5071187
2060968,1.4615961
2075338,3.1378667
2076518,1.5414389
2081584,2.6360004
2084947,1.2355226
2095436,0.025967376
2113110,2.265693
2127303,-0.0555906
2129391,1.7025232
2131750,0.48230618
2137855,1.5876217
2138932,1.4927845
2147987,1.4903724
2152684,2.582063
2153629,2.2611372
2155375,-0.03185781
2161265,0.016539266
2166344,3.239426
2171716,1.3926817
2203981,1.5188886
2215604,1.4368243
2222704,1.459764
2235146,1.4862056
2241229,1.587066
2267839,0.006183561
2268401,3.0303242
2274525,-0.04975393
2280114,-0.013230544
2282035,3.0313506
2283459,0.787936
2288150,3.7878125
2298515,1.6403491
2299386,0.0062135197
2304386,1.8402481
2310227,1.692126
2331237,0.0086703
2334742,1.4488354
2340431,3.4759967
2345851,1.4565829
2346917,1.4480844
2359681,1.5808659
2369052,1.7940758
2385483,-0.03743606
2386101,3.1003864
2401695,0.011920122
2402696,1.7812994
2403915,2.003134
2413326,-0.026904564
2420505,1.4643883
2431592,2.0049126
2445360,3.372821
2458604,1.3857383
2466353,2.9952445
2466743,1.0745211
2471279,1.646547
2477543,2.2681143
2487887,2.9487715
2488845,3.4974318
2493273,0.6162325
2497372,1.0256522
2500326,-0.025344137
2500634,0.89815617
2510364,3.0240116
2532657,2.373503
2548602,0.059004568
2551405,-0.002244912
2578851,2.3941584
2612410,1.6004978
2612674,1.9095849
2613250,0.027051812
2620117,3.2637193
2631764,3.7853703
2637888,1.5308712
2640528,1.5575727
2645020,1.5184455
2667640,0.076702476
2679287,1.2274792
2695295,1.6162196
2703407,0.70201266
2711789,1.4822409
2721313,1.0293239
2735861,3.475577
2790800,1.5046974
2795710,1.5955472
2800638,2.6185713
2810387,0.3821708
2824400,0.8552462
2824799,-0.01280538
2830459,1.151411
2830932,1.6549315
2846336,-0.07017818
2852303,1.7070004
2863772,2.3996139
2870353,1.5007981
2881967,1.0370592
2882173,2.0413456
2900156,1.6343277
2901355,2.426207
2905923,3.371178
2914841,2.242127
2921722,1.4090827
2922817,2.396478
2928637,1.3215675
2928977,0.0034789853
2929845,3.228809
2934473,2.5458012
2943410,1.5994544
2950081,2.6158614
2950521,1.5130914
2951152,3.1413453
2969404,1.4824808
2990133,1.5491158
2997795,2.5244272
3001888,2.7038038
3015126,1.4855688
3021730,1.5732672
3024917,0.4706498
3025532,1.4981321
3028871,1.8233501
3033142,0.84666854
3035109,3.1695526
3039602,1.5653416
3040508,1.3230855
3043969,1.426291
3044370,1.4761522
3045907,0.011356369
3047101,1.5943071
3053259,2.273371
3054568,3.3426747
3064421,0.38220227
3071093,1.9498594
3071936,0.029144382
3094638,2.0335763
3099235,2.3378084
3100631,2.2259889
3103702,0.06577658
3106339,1.2095714
3111136,3.390656
3121016,2.4654558
3122398,0.5808968
3133486,1.144143
3145803,2.2437725
3145882,2.7996495
3146024,1.5606685
3155206,2.2423291
3165652,0.38485858
3167631,1.4114109
3177373,1.6805626
3179609,1.5186639
3180783,2.1919956
3186377,3.3853552
3189024,0.31597793
3199959,2.0839381
3217069,1.4735179
3218650,2.440953
3221893,1.4240341
3226653,3.1921663
3229688,0.28895256
3235013,1.3712294
3236327,1.349779
3237608,3.4256482
3250813,0.009508165
3257020,1.998487
3261833,2.2678647
3262380,2.6380541
3263316,1.5574522
3265413,0.51628965
3265979,0.3320214
3266105,1.6767195
3301421,3.0133367
3302729,0.50941384
3306032,1.3569766
3307608,1.4437306
3313186,1.8862374
3320238,1.4101725
3334562,3.7322547
3345078,0.54840827
3348185,2.2638986
3357680,2.31197
3366587,3.1492531
3367076,1.4802649
3369815,2.8937628
3370299,0.9252465
3374506,3.7289925
3377595,1.4724762
3407630,1.4370067
3411077,2.7506983
3418879,0.023205481
3453564,3.0421302
3455373,3.005827
3463842,0.009705782
3464120,0.0014870316
3480304,1.4390156
3480336,0.010131285
3502454,2.9705076
3513636,3.4042811
3524895,0.88813597
3557389,2.0216684
3564530,3.2888622
3585028,1.6128685
3585120,3.3970182
3590131,3.6187716
3594149,1.1820011
3611313,1.9054193
3614007,1.4496889
3615042,3.688209
3616311,1.6716189
3624841,-0.020679228
3632867,3.3681152
3634533,3.107065
3634999,-0.0015439466
3647164,1.7984266
3654349,1.792044
3667180,1.4271111
3667430,1.9292504
3676297,3.9103675
3677070,2.9778273
3689569,1.5993975
3705443,-0.030580707
3716364,1.6106087
3717997,2.7975817
3730196,2.903659
3736713,2.8526611
3748563,2.9016483
3753101,1.5414941
3753533,0.8965617
3783311,1.4099979
3783699,1.7938892
3790962,3.4352264
