Id,Predicted
1000956,1.9276454
1007209,2.7956242e-08
1016681,1.8982247
1043763,1.7278879
1051472,1.8742188
1052022,1.9085822
1055804,1.849499
1058135,1.8106239
1070812,1.8353101
1079608,1.7941738
1082972,6.508595e-06
1098235,1.9059855
1103912,1.8845485
1114602,1.902892
1121365,1.8904002
1152380,1.8484251
1155461,1.8678724
1156727,1.8506784
1161299,1.8757888
1184175,1.891422
1188371,1.8005202
1193117,1.868064
1194077,1.9015664
1202948,1.8814955
1205744,3.1960165e-06
1216162,1.6251373
1224625,1.9128176
1225942,1.8510514
1226073,1.9018997
1234936,1.8429987
1237586,1.8447777
1241757,1.7938293
1248091,0.0020775758
1251721,1.8954612
1254366,1.8654231
1257455,1.8655812
1257748,1.8533044
1262087,8.329652e-08
1266214,4.067521e-05
1272518,1.8892963
1290640,1.8757548
1293084,1.8910497
1299556,1.939199
1301242,1.8852245
1302820,1.9465404
1317369,1.8765144
1322220,1.8723004
1324193,1.8773187
1328947,1.8788204
1331405,1.8692713
1337336,1.8805001
1358770,1.8924986
1366237,1.9157304
1366508,1.8542335
1372131,1.720941
1377303,1.8619843
1383977,1.9545768
1390236,1.7827941
1391525,0.022551438
1392832,1.7901622
1399773,1.9212228
1405699,1.8579794
1408897,1.8870496
1410742,1.8278513
1416067,1.8327335
1438849,1.8109636
1453862,1.8317578
1474472,1.8695439
1474713,1.7691422
1476724,1.934123
1485872,1.7087209
1490858,1.7442392
1498557,1.7659937
1517072,1.9040905
1519045,1.8589759
1524124,1.8644828
1524169,1.7570606
1527506,1.8934906
1534047,1.857806
1535667,1.869002
1537945,1.8104073
1545330,1.8786685
1554410,1.8611506
1554437,1.8663017
1559379,1.7805865
1559967,1.8736265
1566207,1.882388
1578722,2.7964425e-10
1589589,6.954221e-05
1594764,1.8523608
1603585,1.9000056
1615248,1.8729162
1619874,1.8825785
1627681,1.8637329
1641635,1.9280207
1642392,1.8670253
1646852,1.8631094
1651650,1.8715771
1653313,1.7352744
1664358,1.8718575
1685486,1.8688167
1687602,1.7786313
1689425,2.4219746e-05
1706364,1.8611459
1720082,7.9570316e-05
1728025,1.85246
1744729,0.013640616
1753089,1.8858912
1755030,1.8910648
1756607,1.8367077
1759709,1.8648916
1773067,1.8329122
1781562,4.595824e-09
1784188,1.8897074
1789451,1.852873
1792670,1.843717
1798285,7.4595985e-10
1815460,1.8071203
1817178,0.00010320532
1823030,1.8675723
1832742,1.8722478
1833420,1.9132476e-05
1839916,1.8533163
1856370,1.8836861
1869385,1.8777139
1882418,1.867596
1882477,1.7102373
1886486,1.9144088
1891609,1.8581908
1907401,1.8431735
1908916,1.8596847
1908922,1.8757585
1914315,1.5673436e-17
1921086,1.8836899
1925134,1.7357914
1934709,1.8901218
1954287,1.838325
1963808,1.8638568
1967089,1.8752415
1969728,1.7789254
1974981,0.12355693
1982436,1.8652327
1987858,1.8633031
1997149,1.8532193
2000194,1.7253765
2001656,1.7905499
2005533,1.8570242
2028630,2.1792424e-05
2029695,8.7368626e-08
2034074,1.8488255
2034623,1.8614627
2060968,1.8492336
2075338,1.9039586
2076518,1.8641826
2081584,1.880564
2084947,1.7565578
2095436,1.5717934e-12
2113110,1.917571
2127303,9.330071e-07
2129391,1.8877761
2131750,1.8404024
2137855,1.8628292
2138932,1.8469129
2147987,1.9000955
2152684,1.8566265
2153629,1.9139639
2155375,8.171113e-12
2161265,5.2553573e-06
2166344,1.9186635
2171716,1.8661647
2203981,1.8634195
2215604,1.8692989
2222704,1.8636005
2235146,1.8708807
2241229,1.8675344
2267839,3.2648545e-10
2268401,1.8732382
2274525,8.169711e-08
2280114,8.532565e-05
2282035,1.8736646
2283459,1.6288271
2288150,1.8863403
2298515,1.7208369
2299386,2.117053e-08
2304386,1.8951651
2310227,1.8750366
2331237,2.2029745e-08
2334742,1.8739433
2340431,1.8640268
2345851,1.9210087
2346917,1.8299156
2359681,1.8462613
2369052,1.8715097
2385483,6.343004e-05
2386101,1.9079987
2401695,5.0946583e-06
2402696,1.9396361
2403915,1.9301608
2413326,1.1076609e-05
2420505,1.8886775
2431592,1.8560945
2445360,1.8635243
2458604,1.8694385
2466353,1.8349303
2466743,1.8701366
2471279,1.8658692
2477543,1.8491449
2487887,1.866338
2488845,1.8889076
2493273,1.7934887
2497372,1.8493934
2500326,1.1298965e-05
2500634,1.6951736
2510364,1.844102
2532657,1.8514419
2548602,1.5945963e-10
2551405,6.0805883e-12
2578851,1.8666255
2612410,1.8570615
2612674,1.8645985
2613250,9.632893e-10
2620117,1.9033608
2631764,1.8851211
2637888,1.8608097
2640528,1.8672352
2645020,1.8188719
2667640,6.6209e-10
2679287,1.8705004
2695295,1.7966502
2703407,1.7373244
2711789,1.8521472
2721313,1.7090752
2735861,1.9116032
2790800,1.8769703
2795710,1.8944228
2800638,1.8587983
2810387,1.7637343
2824400,1.5391655
2824799,1.4118299e-05
2830459,1.7339078
2830932,1.8538778
2846336,1.9946575e-07
2852303,1.8741242
2863772,1.865275
2870353,1.8804579
2881967,1.8235767
2882173,1.8712678
2900156,1.8558875
2901355,1.8636104
2905923,1.846616
2914841,1.8865231
2921722,1.8920666
2922817,1.9128045
2928637,1.8669758
2928977,7.132169e-05
2929845,1.8862545
2934473,1.884339
2943410,1.8715152
2950081,1.8598859
2950521,1.8544791
2951152,1.914865
2969404,1.9286883
2990133,1.8566183
2997795,1.83342
3001888,1.9388053
3015126,1.8587433
3021730,1.8820468
3024917,0.02858339
3025532,1.8607923
3028871,1.9118947
3033142,1.5909934
3035109,1.8715674
3039602,1.869537
